층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
2,FOCK,Tash Wyman,Samurai,"14,045.0","12,103.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=378,10:16
2,FOCK,Mizu Haru,RedMage,"10,813.0","11,341.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=371,10:16
2,FOCK,Wind-up Shinryu,Bard,"10,203.5","10,426.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=374,10:16
2,FOCK,Keppaku Kakumei,Dancer,"9,422.9","11,083.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=377,10:16
2,FOCK,Meryl Mcsnuggles,Gunbreaker,"8,027.7","7,534.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=373,10:16
2,FOCK,Athena Vrionis,DarkKnight,"7,797.2","7,458.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=375,10:16
2,FOCK,Marai Dragorrak,WhiteMage,"6,343.0","6,151.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=376,10:16
2,FOCK,Lorem Ipsum'dolor,Scholar,"4,840.8","5,394.2",https://www.fflogs.com/zone/rankings/29#boss=66&page=379,10:16
2,FOCK,Limit Break,LimitBreak,"1,032.7","1,032.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=3720,10:16
2,Pepega Fast,Takone L'urien,Monk,"14,115.0","13,992.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=3764,10:16
2,Pepega Fast,Kotobuki Kiro,RedMage,"10,490.8","10,796.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=3759,10:16
2,Pepega Fast,Kintsuki Soran,Machinist,"10,323.7","10,096.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=3763,10:16
2,Pepega Fast,Pam Bahamut,Dragoon,"9,694.4","9,945.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=3755,10:16
2,Pepega Fast,Titan Swan,Paladin,"8,264.6","8,021.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=3756,10:16
2,Pepega Fast,Tiu Yuri,DarkKnight,"7,462.7","7,261.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=3762,10:16
2,Pepega Fast,Dashiel Ren,Scholar,"5,944.8","6,241.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=3761,10:16
2,Pepega Fast,Skirvin Volter,WhiteMage,"5,103.2","5,044.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=3757,10:16
2,Pepega Fast,Limit Break,LimitBreak,"1,121.4","1,121.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=3722,10:16
2,Shadows Of Carnage,Saya Laurenfrost,Monk,"13,161.5","13,139.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=378,10:16
2,Shadows Of Carnage,Jill Valentyne,Summoner,"12,254.1","12,233.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=371,10:16
2,Shadows Of Carnage,Vtrax Trymark,Machinist,"11,736.3","11,410.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=374,10:16
2,Shadows Of Carnage,Maska Elakha,Ninja,"10,681.5","11,493.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=3710,10:16
2,Shadows Of Carnage,Vhoxz Cloudsword,Paladin,"7,272.7","7,049.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=375,10:16
2,Shadows Of Carnage,Nijin Le'ris,Warrior,"7,100.1","6,815.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=376,10:16
2,Shadows Of Carnage,Senah Le'ris,WhiteMage,"5,119.8","4,994.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=373,10:16
2,Shadows Of Carnage,Deloraihna Grayve,Scholar,"4,333.3","4,522.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=377,10:16
2,Shadows Of Carnage,Limit Break,LimitBreak,858.9,858.9,https://www.fflogs.com/zone/rankings/29#boss=66&page=3724,10:16
2,Testigos de Jenova,Marain Kousaka,Monk,"12,900.6","12,725.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=3765,10:16
2,Testigos de Jenova,Wolf Blade,Samurai,"12,293.8","10,459.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=3788,10:16
2,Testigos de Jenova,Ze' Nox,Summoner,"11,155.5","11,107.2",https://www.fflogs.com/zone/rankings/29#boss=66&page=3770,10:16
2,Testigos de Jenova,Shagaru Ragnak,Dancer,"9,830.3","11,118.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=3768,10:16
2,Testigos de Jenova,Hisoka Blackheaven,Gunbreaker,"7,677.6","7,377.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=3713,10:16
2,Testigos de Jenova,Ayden Nox,DarkKnight,"6,872.3","6,623.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=3771,10:16
2,Testigos de Jenova,Geralt Bad'ri,Scholar,"5,717.0","6,092.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=3772,10:16
2,Testigos de Jenova,Lulufi Lufi,Astrologian,"5,237.1","6,179.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=3764,10:16
2,Testigos de Jenova,Limit Break,LimitBreak,833.4,833.4,https://www.fflogs.com/zone/rankings/29#boss=66&page=3794,10:16
2,Sakura Team,Maximillion Tourcenet,Dragoon,"12,274.7","12,437.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=37121,10:16
2,Sakura Team,Mogimo Ico,Monk,"11,454.0","11,229.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=37123,10:16
2,Sakura Team,Lemomo Lemo,Bard,"10,712.4","10,807.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=37124,10:16
2,Sakura Team,Yuzu Rin,RedMage,"10,272.2","10,436.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=37122,10:16
2,Sakura Team,Mituki Ada,Paladin,"8,444.9","8,146.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=37126,10:16
2,Sakura Team,Shio Koube,Scholar,"6,652.7","7,042.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=37125,10:16
2,Sakura Team,Stn Alvist,WhiteMage,"5,940.7","5,810.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=37119,10:16
2,Sakura Team,Garo Saejima,DarkKnight,"5,649.0","5,490.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=37118,10:16
2,Sakura Team,Limit Break,LimitBreak,"1,113.5","1,113.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=37137,10:16
2,Amnesty Lodge,Etro Soul,Dragoon,"12,662.4","12,538.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=3747,10:16
2,Amnesty Lodge,Darwinia Ixthania,Summoner,"12,474.8","12,133.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=3745,10:16
2,Amnesty Lodge,Recca H',Bard,"11,392.1","11,244.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=379,10:16
2,Amnesty Lodge,Magnuss Burnsides,Ninja,"9,707.5","10,316.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=3744,10:16
2,Amnesty Lodge,Hansha Hikari,Warrior,"7,637.8","7,379.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=3743,10:16
2,Amnesty Lodge,What'even Is'this,Paladin,"7,428.6","7,077.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=3741,10:16
2,Amnesty Lodge,Lup Umbrastaff,WhiteMage,"5,447.0","5,217.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=3720,10:16
2,Amnesty Lodge,Neo Narrlocke,Astrologian,"4,624.2","5,467.2",https://www.fflogs.com/zone/rankings/29#boss=66&page=3724,10:16
2,Amnesty Lodge,Limit Break,LimitBreak,"1,129.5","1,129.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=3719,10:16
2,Aesir,Yasil Riggnarok,Bard,"12,154.4","12,332.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=377,10:16
2,Aesir,Creatia Arria,Machinist,"11,984.5","11,727.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=376,10:16
2,Aesir,Destava Shrykos,Samurai,"11,166.2","10,845.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=3710,10:16
2,Aesir,Evie Redd,RedMage,"10,921.0","11,482.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=378,10:16
2,Aesir,Talus Leeon,Gunbreaker,"7,924.9","7,610.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=374,10:16
2,Aesir,Rune Locke,Warrior,"7,900.3","7,757.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=371,10:16
2,Aesir,Lunaa Moon,WhiteMage,"4,973.6","4,857.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=375,10:16
2,Aesir,Pathy Duskfall,Scholar,"4,413.1","4,825.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=373,10:16
2,Aesir,Limit Break,LimitBreak,"1,058.4","1,058.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=3721,10:16
2,Essential Indignity,Jasnah Kholin,Monk,"13,453.0","13,201.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=3710,10:16
2,Essential Indignity,Pwrgamerx Stormbringer,Dragoon,"12,054.5","12,163.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=376,10:16
2,Essential Indignity,Johnny Law,Machinist,"12,049.7","11,593.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=375,10:16
2,Essential Indignity,Miscreant Accounting,RedMage,"11,047.3","11,264.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=374,10:16
2,Essential Indignity,Cpt Bubbles,Warrior,"7,766.8","7,508.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=371,10:16
2,Essential Indignity,Jakary Akira,Paladin,"7,472.3","7,232.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=373,10:16
2,Essential Indignity,Angello Pearlwing,WhiteMage,"5,819.6","5,732.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=378,10:16
2,Essential Indignity,Synner Xo,Astrologian,"1,465.0","2,432.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=379,10:16
