층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
2,Tengu,Fever Mode,Monk,"13,345.8","13,523.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=24390,9:55
2,Tengu,Keten Kertsyn,Samurai,"12,424.4","12,173.2",https://www.fflogs.com/zone/rankings/29#boss=66&page=24392,9:55
2,Tengu,Yivi Zoso,Bard,"12,145.8","12,536.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=24391,9:55
2,Tengu,Gambler Hawkes,Summoner,"11,641.4","11,755.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=24176,9:55
2,Tengu,Umbra Zextus,Gunbreaker,"7,975.2","7,796.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=24388,9:55
2,Tengu,Rozzoli Palpatinerino,Paladin,"7,485.8","7,337.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=24389,9:55
2,Tengu,Ulquiorra Schiffer,WhiteMage,"4,664.5","4,620.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=24394,9:55
2,Tengu,Nibb Ly,WhiteMage,"4,521.3","4,462.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=24393,9:55
2,Tengu,Limit Break,LimitBreak,869.3,869.3,https://www.fflogs.com/zone/rankings/29#boss=66&page=2437,9:55
2,Burn Phase,Blazian Zakai,Dragoon,"15,774.1","14,407.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=242,9:55
2,Burn Phase,Xiaolei Su'na,RedMage,"12,780.6","13,148.2",https://www.fflogs.com/zone/rankings/29#boss=66&page=247,9:55
2,Burn Phase,Tarlia A'stre,Bard,"12,134.0","11,883.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=246,9:55
2,Burn Phase,Lilith Mujuuk,Dancer,"9,241.0","10,868.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=241,9:55
2,Burn Phase,Leopold Swifte,Paladin,"8,241.9","7,885.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=243,9:55
2,Burn Phase,Akuiya Godsun,Warrior,"7,769.7","7,557.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=244,9:55
2,Burn Phase,Teru Mi,Scholar,"4,738.4","5,104.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=245,9:55
2,Burn Phase,Yui Konnu,WhiteMage,"4,385.2","4,209.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=248,9:55
2,Codex Regius,Redeven Az,Samurai,"13,161.5","12,690.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=248,9:55
2,Codex Regius,Betheal Gavarre,BlackMage,"12,355.8","12,137.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=241,9:55
2,Codex Regius,Ember Eclipse,Dragoon,"12,222.0","12,639.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=246,9:55
2,Codex Regius,Darknova Hena,Bard,"11,059.2","11,437.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=245,9:55
2,Codex Regius,Kirima Hotoko,DarkKnight,"7,483.4","7,339.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=244,9:55
2,Codex Regius,King Noctis,Paladin,"7,420.5","7,265.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=243,9:55
2,Codex Regius,Ulan Dazkhar,Scholar,"5,664.1","5,979.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=247,9:55
2,Codex Regius,Saku Beau,WhiteMage,"4,608.3","4,486.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=249,9:55
2,Codex Regius,Limit Break,LimitBreak,"1,086.1","1,086.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=2421,9:55
2,haha gross,Axle Stukov,BlackMage,"13,528.1","13,435.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=243,9:55
2,haha gross,Mysidian Never,Samurai,"13,022.7","12,718.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=249,9:55
2,haha gross,Beef Stew,Machinist,"11,708.4","11,512.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=247,9:55
