층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
2,Fire Keepers,Fey Vanith,Samurai,"14,882.2","13,231.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=21112,9:49
2,Fire Keepers,Sielas Caine,Dragoon,"12,889.0","13,216.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=21116,9:49
2,Fire Keepers,Ice Cream,RedMage,"10,202.7","10,585.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=21114,9:49
2,Fire Keepers,Devi Neviri,Dancer,"9,404.3","10,711.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=21110,9:49
2,Fire Keepers,Profound Sadness,Paladin,"8,281.5","8,032.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=21101,9:49
2,Fire Keepers,Stephon Silver,WhiteMage,"7,283.0","7,065.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=21113,9:49
2,Fire Keepers,Natsume Oguro,DarkKnight,"6,766.9","6,480.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=21111,9:49
2,Fire Keepers,Coco Lilly,Scholar,"5,270.3","5,656.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=21109,9:49
2,Fire Keepers,Limit Break,LimitBreak,872.7,872.7,https://www.fflogs.com/zone/rankings/29#boss=66&page=2167,9:49
2,Roman,Grand Chariot,Samurai,"13,323.0","12,872.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=218,9:49
2,Roman,Kalen Tia,Machinist,"12,648.8","12,423.2",https://www.fflogs.com/zone/rankings/29#boss=66&page=217,9:49
2,Roman,Van Quish,Bard,"11,640.0","11,869.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=211,9:49
2,Roman,Loof Ing,Dragoon,"10,686.6","11,160.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=216,9:49
2,Roman,Snow Foxx,DarkKnight,"7,836.5","7,614.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=213,9:49
2,Roman,Kaim Richman,WhiteMage,"7,752.3","7,569.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=212,9:49
2,Roman,Mike Kuram,Paladin,"6,448.2","6,304.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=214,9:49
2,Roman,Lila Lilienthal,Scholar,"4,382.9","4,903.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=215,9:49
2,Roman,Limit Break,LimitBreak,"1,133.0","1,133.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=2121,9:49
2,The Knit-wits,Kentiah Folena,Samurai,"13,617.3","13,030.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=211154,9:49
2,The Knit-wits,Statua Bombardier,Machinist,"12,773.8","12,371.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=211198,9:49
2,The Knit-wits,Aoedus Kanington,Summoner,"12,633.9","12,715.2",https://www.fflogs.com/zone/rankings/29#boss=66&page=211196,9:49
2,The Knit-wits,Happy Face,Dragoon,"12,473.3","12,690.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=2113,9:49
2,The Knit-wits,Rjsha Lesrekta,Gunbreaker,"8,109.9","7,950.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=211155,9:49
