층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
2,Barely Adequate,Valymer Shoryu,Bard,"12,079.1","11,329.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=40264,10:20
2,Barely Adequate,Saria Ironheart,Samurai,"10,777.1","10,331.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=40267,10:20
2,Barely Adequate,Kari Arisu,Dancer,"10,469.2","11,717.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=40243,10:20
2,Barely Adequate,Awetyr Noel,RedMage,"10,445.6","10,659.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=40262,10:20
2,Barely Adequate,Ruse Aeterna,WhiteMage,"7,285.0","7,102.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=40266,10:20
2,Barely Adequate,X'azhyk Zankai,DarkKnight,"7,045.9","6,798.2",https://www.fflogs.com/zone/rankings/29#boss=66&page=40268,10:20
2,Barely Adequate,Somnia Aeterna,Gunbreaker,"7,005.4","6,714.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=40254,10:20
2,Barely Adequate,Blade Waltz,Scholar,"5,948.3","6,403.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=40260,10:20
2,Barely Adequate,Limit Break,LimitBreak,987.3,987.3,https://www.fflogs.com/zone/rankings/29#boss=66&page=4028,10:20
2,Sacred Elysian,Kenji Yuzuru,BlackMage,"13,892.6","12,696.2",https://www.fflogs.com/zone/rankings/29#boss=66&page=40621,10:20
2,Sacred Elysian,Lu'ciel Pierrie,Samurai,"12,985.4","12,646.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=40512,10:20
2,Sacred Elysian,Ran Noire,Monk,"11,575.2","11,716.2",https://www.fflogs.com/zone/rankings/29#boss=66&page=40695,10:20
2,Sacred Elysian,Bunn Bun,Dancer,"9,888.9","11,326.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=40789,10:20
2,Sacred Elysian,Baiy Xnee,Gunbreaker,"8,169.0","7,982.2",https://www.fflogs.com/zone/rankings/29#boss=66&page=401,10:20
2,Sacred Elysian,Aihzil Ziel'gram,DarkKnight,"7,239.9","7,074.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=40788,10:20
2,Sacred Elysian,Rina Raelle,WhiteMage,"4,507.7","4,443.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=40347,10:20
2,Sacred Elysian,Valeriya Lavellan,Scholar,"2,428.7","2,802.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=40496,10:20
2,Sacred Elysian,Limit Break,LimitBreak,"1,354.9","1,354.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=40346,10:20
2,Sweet All Around,Heather Daynzierusly,Monk,"15,478.5","14,183.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=406,10:20
2,Sweet All Around,Titus Rex,Dragoon,"12,405.4","12,417.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=403,10:20
2,Sweet All Around,Kanna Kobayashii,RedMage,"10,538.6","10,984.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=401,10:20
2,Sweet All Around,Rin Eureka,Dancer,"8,903.6","10,167.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=407,10:20
2,Sweet All Around,Kasuke Amahagane,Gunbreaker,"7,414.4","7,043.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=405,10:20
2,Sweet All Around,Sawa Godo,Warrior,"6,761.1","6,523.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=409,10:20
2,Sweet All Around,Hanaba Polaali,WhiteMage,"5,202.4","5,059.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=404,10:20
2,Sweet All Around,Amun Kemet,Scholar,"3,954.1","4,278.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=408,10:20
2,Sweet All Around,Limit Break,LimitBreak,"1,373.8","1,373.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=4020,10:20
2,WingsOfTheTwelve,Freya Esanheart,Dragoon,"12,656.4","12,628.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=402,10:20
2,WingsOfTheTwelve,Jynx Mcninja,Summoner,"11,603.3","11,459.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=40323,10:20
2,WingsOfTheTwelve,Karina Gincite,Bard,"10,521.6","10,553.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=409,10:20
2,WingsOfTheTwelve,Miab Freaks,Ninja,"10,442.3","11,179.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=404,10:20
2,WingsOfTheTwelve,Grace Shadows,Paladin,"7,841.2","7,524.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=403,10:20
2,WingsOfTheTwelve,Zeo Kenx,Warrior,"6,897.1","6,650.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=407,10:20
2,WingsOfTheTwelve,Ulan Jun,WhiteMage,"5,578.1","5,353.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=408,10:20
2,WingsOfTheTwelve,Darien Henriel,Scholar,"5,440.3","5,631.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=406,10:20
2,WingsOfTheTwelve,Limit Break,LimitBreak,"1,051.4","1,051.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=4020,10:20
2,Kagaribi,Yuppy Yappy,Bard,"11,940.3","12,170.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=4012,10:20
2,Kagaribi,Erika Reitmaier,Samurai,"11,828.6","11,464.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=40261,10:20
2,Kagaribi,Fryda Larg,Summoner,"11,396.2","11,409.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=40334,10:20
2,Kagaribi,Change Pepper,Dragoon,"11,394.7","11,758.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=40331,10:20
2,Kagaribi,Vind Lacour,Paladin,"8,074.7","7,834.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=40330,10:20
2,Kagaribi,Laura Novison,DarkKnight,"7,206.9","7,042.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=4024,10:20
2,Kagaribi,Mito Fury,WhiteMage,"5,457.0","5,258.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=40333,10:20
2,Kagaribi,Tama Taru,Scholar,"3,610.8","3,971.2",https://www.fflogs.com/zone/rankings/29#boss=66&page=40332,10:20
2,Kagaribi,Limit Break,LimitBreak,"1,119.2","1,119.2",https://www.fflogs.com/zone/rankings/29#boss=66&page=4043,10:20
2,massivejusticekindtm,Felys Forest,Monk,"12,346.9","12,324.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=4012,10:20
2,massivejusticekindtm,Lennart Gedda,Dragoon,"11,822.7","11,958.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=4087,10:20
2,massivejusticekindtm,Serin Wisteria,Bard,"11,532.9","11,679.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=40182,10:20
2,massivejusticekindtm,Nbb Strife,Summoner,"11,442.8","11,362.2",https://www.fflogs.com/zone/rankings/29#boss=66&page=40328,10:20
2,massivejusticekindtm,Miilky Way,Warrior,"7,606.5","7,441.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=40173,10:20
2,massivejusticekindtm,Rayne Sherf,Gunbreaker,"7,572.2","7,289.2",https://www.fflogs.com/zone/rankings/29#boss=66&page=40183,10:20
2,massivejusticekindtm,Lethe Aries,WhiteMage,"4,744.6","4,642.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=40187,10:20
2,massivejusticekindtm,Sironon Cedarbay,Scholar,"3,548.4","3,919.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=40186,10:20
2,massivejusticekindtm,Limit Break,LimitBreak,"1,409.7","1,409.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=40195,10:20
2,Facepalm!,Lethe Drividot,Samurai,"13,857.1","12,409.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=405,10:20
2,Facepalm!,Myamo Amo,BlackMage,"12,646.9","12,311.2",https://www.fflogs.com/zone/rankings/29#boss=66&page=401,10:20
2,Facepalm!,Shar Mierqid,Dragoon,"12,410.4","12,758.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=409,10:20
2,Facepalm!,Tsubaki Nakatsu,Dancer,"9,527.3","10,971.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=404,10:20
2,Facepalm!,Versis Bro,Gunbreaker,"7,390.6","7,143.2",https://www.fflogs.com/zone/rankings/29#boss=66&page=407,10:20
2,Facepalm!,Vyran Sirex,DarkKnight,"7,084.5","6,935.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=406,10:20
2,Facepalm!,Kira Hobiki,Scholar,"4,641.1","5,092.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=408,10:20
2,Facepalm!,Ayo Bebo,WhiteMage,"3,414.6","3,351.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=403,10:20
2,Facepalm!,Limit Break,LimitBreak,"1,053.6","1,053.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=4021,10:20
2,Tir na nog,An Evrae,Samurai,"13,294.1","13,051.2",https://www.fflogs.com/zone/rankings/29#boss=66&page=409,10:20
2,Tir na nog,Merlin Alter,Machinist,"12,535.0","12,176.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=403,10:20
2,Tir na nog,Lemone Rain,Dragoon,"11,470.1","11,800.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=404,10:20
2,Tir na nog,Michelle Olsen,RedMage,"11,003.7","11,320.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=405,10:20
2,Tir na nog,Min Grace,Gunbreaker,"7,443.8","7,282.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=406,10:20
