층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
2,Pom Tail,Synt Slap,Monk,"15,266.6","13,399.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=427,10:23
2,Pom Tail,Joni Azrael,Dragoon,"12,288.3","12,284.2",https://www.fflogs.com/zone/rankings/29#boss=66&page=429,10:23
2,Pom Tail,Sleepy Boe,RedMage,"10,956.6","11,132.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=421,10:23
2,Pom Tail,Diahna Tsuki,Dancer,"9,408.8","10,723.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=426,10:23
2,Pom Tail,Herpid Whiskerton,Paladin,"7,356.0","7,038.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=428,10:23
2,Pom Tail,Maeve Nymera,DarkKnight,"6,700.5","6,411.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=425,10:23
2,Pom Tail,Fae Aldarya,Scholar,"4,946.9","5,187.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=424,10:23
2,Pom Tail,Meidun Mirei,Astrologian,"3,721.8","4,468.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=423,10:23
2,Pom Tail,Limit Break,LimitBreak,"1,054.6","1,054.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=4222,10:23
2,Top In Every Round,Uraha Vaubrobiant,BlackMage,"14,490.0","14,124.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=421,10:23
2,Top In Every Round,D'rez Dawnbreaker,Samurai,"12,908.0","12,449.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=429,10:23
2,Top In Every Round,Snack Mix,Bard,"10,857.1","11,136.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=427,10:23
2,Top In Every Round,Roru Gi,Dragoon,"10,331.3","10,815.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=428,10:23
2,Top In Every Round,Zreo Alskavanch,Warrior,"7,317.9","7,276.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=424,10:23
2,Top In Every Round,Roy Pheraen,DarkKnight,"6,872.7","6,712.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=423,10:23
2,Top In Every Round,Sheebz Kanina,WhiteMage,"4,902.2","4,759.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=426,10:23
2,Top In Every Round,Zhari Shadowdawn,Scholar,"3,007.4","3,412.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=425,10:23
2,Top In Every Round,Limit Break,LimitBreak,"1,003.7","1,003.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=4221,10:23
2,World Champion,Claerlys Ravintsa,BlackMage,"15,408.4","13,700.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=423,10:23
2,World Champion,Spartan Onyx,Dragoon,"12,140.3","12,213.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=429,10:23
2,World Champion,Myst Rosewald,Bard,"11,803.3","11,668.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=421,10:23
2,World Champion,Kiyuki Akipochi,Dancer,"9,441.8","10,787.2",https://www.fflogs.com/zone/rankings/29#boss=66&page=422,10:23
2,World Champion,Mineur Lyngwintsyn,Warrior,"7,579.1","7,414.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=428,10:23
2,World Champion,Glen Cromwell,Gunbreaker,"7,433.1","7,103.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=426,10:23
