층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
2층,Julie No.1 Boom,Aion Enel,Monk,"14,123.3","14,095.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=99,9:09
2층,Julie No.1 Boom,Ren Amamiya,Monk,"13,268.7","13,155.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=96,9:09
2층,Julie No.1 Boom,The Mch,Machinist,"13,052.0","12,662.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=93,9:09
2층,Julie No.1 Boom,Julie Blackbold,RedMage,"10,906.4","11,506.2",https://www.fflogs.com/zone/rankings/29#boss=66&page=91,9:09
2층,Julie No.1 Boom,Julie Bobby,Gunbreaker,"8,734.5","8,403.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=94,9:09
2층,Julie No.1 Boom,Glovelee Gava,Warrior,"7,842.0","7,638.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=95,9:09
2층,Julie No.1 Boom,Julie Momiji,Scholar,"6,906.5","7,434.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=97,9:09
2층,Julie No.1 Boom,Dr Juswald,WhiteMage,"6,202.1","6,139.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=98,9:09
2층,Julie No.1 Boom,Limit Break,LimitBreak,316.6,316.6,https://www.fflogs.com/zone/rankings/29#boss=66&page=921,9:09
2층,pppLand,Fried Snickers,Dragoon,"13,523.5","13,591.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=920,9:09
2층,pppLand,Rio Co,Bard,"13,164.3","13,035.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=919,9:09
2층,pppLand,Chaleur Myostis,Summoner,"12,947.8","12,626.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=97,9:09
2층,pppLand,Catherine Carlsoon,Ninja,"9,896.7","11,230.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=921,9:09
2층,pppLand,Makio Gallardo,Gunbreaker,"9,126.5","8,549.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=915,9:09
2층,pppLand,Shiki Men,DarkKnight,"8,676.1","8,151.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=918,9:09
2층,pppLand,Cacilia Kreuzer,WhiteMage,"6,514.4","6,202.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=914,9:09
2층,pppLand,Ringo Poyo,Scholar,"6,502.8","6,964.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=94,9:09
2층,pppLand,Limit Break,LimitBreak,987.9,987.9,https://www.fflogs.com/zone/rankings/29#boss=66&page=941,9:09
2층,Brutasses,Kaito Daeronn,BlackMage,"13,863.9","13,635.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=95,9:09
2층,Brutasses,Framax Zoldik,Dragoon,"13,531.1","13,826.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=99,9:09
2층,Brutasses,Fatal Storm,Monk,"13,181.3","13,153.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=98,9:09
2층,Brutasses,Ce'nedra Sanholo,Bard,"12,354.2","12,544.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=94,9:09
2층,Brutasses,Tokiko Ayanami,Gunbreaker,"8,018.7","7,720.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=91,9:09
2층,Brutasses,S'arhaan Nunh,Paladin,"8,000.5","7,734.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=93,9:09
2층,Brutasses,Isylia Nerwen,WhiteMage,"6,620.4","6,446.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=96,9:09
2층,Brutasses,Koppala Arundel,Scholar,"5,760.1","6,269.2",https://www.fflogs.com/zone/rankings/29#boss=66&page=97,9:09
2층,The Azure Vanguard,Brohamut Swolebringer,Dragoon,"13,861.9","13,886.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=97,9:09
2층,The Azure Vanguard,Lita Rysanek,Monk,"13,746.7","13,644.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=911,9:09
2층,The Azure Vanguard,Anemone Lapis,Bard,"13,433.0","13,262.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=915,9:09
2층,The Azure Vanguard,Violet Summers,RedMage,"13,214.3","13,754.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=91,9:09
2층,The Azure Vanguard,Rocky Southpaws,Gunbreaker,"8,128.6","7,720.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=913,9:09
2층,The Azure Vanguard,Raksha Kali,Paladin,"8,036.1","7,729.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=93,9:09
2층,The Azure Vanguard,Kaki Saura,Scholar,"5,552.2","6,033.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=910,9:09
2층,The Azure Vanguard,Ardelia Lancaster,WhiteMage,"4,361.2","4,302.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=912,9:09
2층,The Azure Vanguard,Limit Break,LimitBreak,990.1,990.1,https://www.fflogs.com/zone/rankings/29#boss=66&page=924,9:09
2층,"NiNi Technology Co., Ltd.",Met Tyrosine,Summoner,"14,108.0","12,461.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=910,9:09
2층,"NiNi Technology Co., Ltd.",Ryan Darkness,Monk,"13,753.0","13,156.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=93,9:09
2층,"NiNi Technology Co., Ltd.",Tsukimi Sazanka,Dragoon,"13,515.0","13,379.2",https://www.fflogs.com/zone/rankings/29#boss=66&page=9132,9:09
2층,"NiNi Technology Co., Ltd.",Talloran Researcher,Dancer,"12,287.9","13,715.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=98,9:09
2층,"NiNi Technology Co., Ltd.",Kizuna Ai,Gunbreaker,"8,464.5","7,983.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=91,9:09
2층,"NiNi Technology Co., Ltd.",Small Ming,Paladin,"7,752.5","7,444.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=99,9:09
2층,"NiNi Technology Co., Ltd.",Samui Yuki,Scholar,"6,318.4","6,870.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=95,9:09
2층,"NiNi Technology Co., Ltd.",Puktata Pako,Astrologian,"5,121.9","6,309.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=94,9:09
2층,The PogChampions,Nilia Xayalis,BlackMage,"14,032.0","12,362.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=99,9:09
2층,The PogChampions,Cyra Kusakari,Monk,"13,744.6","13,446.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=93,9:09
