층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
2층,Cute Girls Doing Cute Things,Stella Acubens,BlackMage,"14,259.0","12,742.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=107,9:14
2층,Cute Girls Doing Cute Things,Meteos Probably,Dragoon,"12,417.3","12,673.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=101,9:14
2층,Cute Girls Doing Cute Things,Mirae La,Summoner,"12,159.9","12,163.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=109,9:14
2층,Cute Girls Doing Cute Things,Furudo Erika,Dancer,"10,363.7","11,877.2",https://www.fflogs.com/zone/rankings/29#boss=66&page=104,9:14
2층,Cute Girls Doing Cute Things,Papa Rumble,Paladin,"8,129.2","7,899.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=105,9:14
2층,Cute Girls Doing Cute Things,Euron Tribal,DarkKnight,"7,936.3","7,647.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=102,9:14
2층,Cute Girls Doing Cute Things,Slightly Stoopid,WhiteMage,"7,735.4","7,551.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=108,9:14
2층,Cute Girls Doing Cute Things,Lense Celeste,Scholar,"6,663.3","7,109.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=106,9:14
2층,Cute Girls Doing Cute Things,Limit Break,LimitBreak,934.5,934.5,https://www.fflogs.com/zone/rankings/29#boss=66&page=1024,9:14
2층,Oden Corp.,Te Tu,BlackMage,"15,404.9","15,151.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=106,9:14
2층,Oden Corp.,Kumasan Groovys,Samurai,"13,308.8","12,989.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=108,9:14
2층,Oden Corp.,Misty Soleil,Dragoon,"11,617.8","11,949.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=103,9:14
2층,Oden Corp.,Schnee Astre,Bard,"9,714.4","10,093.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=109,9:14
2층,Oden Corp.,Mikage Lestawind,Paladin,"8,303.8","8,120.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=104,9:14
