층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
2,Vane,Mazyi Meatgeneral,Monk,"13,970.2","13,875.3",https://www.fflogs.com/zone/rankings/29#boss=66&page=153,9:32
2,Vane,Merst Clover,Dragoon,"12,688.2","12,970.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=156,9:32
2,Vane,Sirou Heartnet,Bard,"12,443.0","12,613.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=159,9:32
2,Vane,Mimi Zokku,BlackMage,"11,922.6","11,735.7",https://www.fflogs.com/zone/rankings/29#boss=66&page=155,9:32
2,Vane,Aoshi Lightbringer,Gunbreaker,"8,144.8","7,761.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=151,9:32
2,Vane,Kankan Draphfarmer,WhiteMage,"6,598.0","6,487.0",https://www.fflogs.com/zone/rankings/29#boss=66&page=1510,9:32
2,Vane,Chicory Nyan,Paladin,"6,434.9","6,274.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=157,9:32
2,Vane,Tomoyo After,Scholar,"4,919.5","5,402.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=158,9:32
2,Vane,Limit Break,LimitBreak,971.6,971.6,https://www.fflogs.com/zone/rankings/29#boss=66&page=1520,9:32
2,Lalapalooza,Papaya Paya,BlackMage,"14,025.9","12,702.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=151,9:32
2,Lalapalooza,Pepega Pega,Dragoon,"13,707.3","13,785.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=154,9:32
2,Lalapalooza,Scarlet Caster,Monk,"13,672.5","13,721.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=159,9:32
2,Lalapalooza,Ales Alrok,Dancer,"10,086.8","11,430.6",https://www.fflogs.com/zone/rankings/29#boss=66&page=1510,9:32
2,Lalapalooza,Brandel North,Paladin,"7,893.8","7,656.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=155,9:32
2,Lalapalooza,Kite Shield,Warrior,"7,570.9","7,372.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=157,9:32
2,Lalapalooza,Biff Skylark,WhiteMage,"5,260.7","5,182.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=158,9:32
2,Lalapalooza,Kaishen Commodore,Scholar,"4,934.5","5,300.4",https://www.fflogs.com/zone/rankings/29#boss=66&page=153,9:32
2,Lalapalooza,Limit Break,LimitBreak,926.6,926.6,https://www.fflogs.com/zone/rankings/29#boss=66&page=1519,9:32
2,Felves,Aaliyah Rayleonard,Summoner,"13,533.0","13,166.1",https://www.fflogs.com/zone/rankings/29#boss=66&page=158,9:32
2,Felves,Rika Haruma,Dragoon,"13,307.9","13,415.8",https://www.fflogs.com/zone/rankings/29#boss=66&page=156,9:32
2,Felves,Clotho Shamrock,Bard,"11,674.4","11,759.5",https://www.fflogs.com/zone/rankings/29#boss=66&page=159,9:32
2,Felves,Ted Law,Ninja,"9,604.0","10,615.9",https://www.fflogs.com/zone/rankings/29#boss=66&page=1512,9:32
