층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
1층,Chocobo Knights,Sakatta Gintoki,Summoner,"11,260.0","11,226.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=375,9:19
1층,Chocobo Knights,Anya Karasuma,Samurai,"10,410.8","9,939.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=377,9:19
1층,Chocobo Knights,Syrio Inuel,Dragoon,"10,016.2","10,402.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=3728,9:19
1층,Chocobo Knights,Halo'the Mighty,Bard,"7,598.9","7,902.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=3729,9:19
1층,Chocobo Knights,Kogami Shinya,Paladin,"7,023.9","6,824.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=371,9:19
1층,Chocobo Knights,Garik Stark,Gunbreaker,"6,373.5","6,145.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=379,9:19
1층,Chocobo Knights,Princess Fluffy,WhiteMage,"4,587.6","4,457.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=378,9:19
1층,Chocobo Knights,Zaraki Kimbatchi,Scholar,"2,576.4","2,948.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=3711,9:19
1층,Chocobo Knights,Limit Break,LimitBreak,906.8,906.8,https://www.fflogs.com/zone/rankings/29#boss=65&page=3732,9:19
1층,That Sucks,Eve Equinox,BlackMage,"11,408.2","11,237.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=375,9:19
1층,That Sucks,Rikon Stormborn,Bard,"10,112.3","10,283.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=3710,9:19
1층,That Sucks,Stark Trash,RedMage,"10,004.7","10,291.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=378,9:19
1층,That Sucks,Rogue Bishop,Samurai,"9,791.5","9,491.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=377,9:19
1층,That Sucks,Form Cakes,Warrior,"5,918.0","5,790.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=373,9:19
1층,That Sucks,Elena Rahnclave,Gunbreaker,"5,488.2","5,243.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=372,9:19
1층,That Sucks,Angel Lockhart,WhiteMage,"3,700.9","3,655.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=374,9:19
1층,That Sucks,S'hoto Takashi,Scholar,"3,196.1","3,626.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=371,9:19
1층,That Sucks,Limit Break,LimitBreak,"1,165.3","1,165.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=3719,9:19
1층,Lucavi,Luna Wintenberg,Samurai,"12,386.2","10,611.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=3791,9:19
1층,Lucavi,Lillx Yuri,BlackMage,"10,775.1","10,320.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=3751,9:19
1층,Lucavi,Drolex Arc,Dragoon,"10,481.3","10,674.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=3793,9:19
1층,Lucavi,Kurama Kurasaki,Dancer,"9,073.5","10,452.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=3794,9:19
1층,Lucavi,Brahm Beowulf,Warrior,"5,977.0","5,829.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=3789,9:19
1층,Lucavi,Dante Blackclaw,Gunbreaker,"5,708.5","5,508.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=3792,9:19
1층,Lucavi,O'tumbo Sahms,WhiteMage,"3,425.7","3,346.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=3790,9:19
1층,Lucavi,Killua Kurasaki,Astrologian,"1,984.2","3,067.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=3788,9:19
1층,Lucavi,Limit Break,LimitBreak,977.8,977.8,https://www.fflogs.com/zone/rankings/29#boss=65&page=37103,9:19
1층,Night Fall,Akari Mikibami,Summoner,"10,148.1","10,306.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=3711,9:19
1층,Night Fall,Eone Keiri,Bard,"10,132.8","10,311.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=3710,9:19
1층,Night Fall,Kaizer Hiro,Machinist,"9,894.8","9,747.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=3717,9:19
1층,Night Fall,Roxas Tempest,Samurai,"8,993.0","8,795.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=3712,9:19
1층,Night Fall,Freesia Emadara,Paladin,"6,223.4","6,079.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=373,9:19
1층,Night Fall,Yuma Limstella,DarkKnight,"6,180.4","6,018.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=379,9:19
1층,Night Fall,Theo Khailyn,WhiteMage,"4,829.2","4,704.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=371,9:19
1층,Night Fall,Wess Almer,Scholar,"3,294.3","3,732.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=3713,9:19
1층,Night Fall,Limit Break,LimitBreak,"1,174.0","1,174.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=3732,9:19
1층,LOG HORIZON,Yuccya Pro,Dragoon,"10,844.5","10,985.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=372348,9:19
1층,LOG HORIZON,Elen Carson,BlackMage,"9,910.1","9,545.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=372347,9:19
1층,LOG HORIZON,Coco Kuromu,Bard,"9,298.0","9,262.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=37803,9:19
