층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
1층,Evil Empire,King' Diamond,BlackMage,"11,375.0","10,173.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=419,9:25
1층,Evil Empire,Hecate Rin,Samurai,"10,181.9","9,887.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=417,9:25
1층,Evil Empire,Aramiss Jhustafas,Bard,"9,503.8","9,670.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=4110,9:25
1층,Evil Empire,Fentanyl Fhyre,Dancer,"7,646.1","9,056.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=415,9:25
1층,Evil Empire,Nymeria Rodriguez,DarkKnight,"6,455.5","6,281.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=412,9:25
1층,Evil Empire,Jey Narukami,Gunbreaker,"6,006.6","5,787.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=416,9:25
1층,Evil Empire,Bio Mewrilah,WhiteMage,"4,197.0","4,070.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=413,9:25
1층,Evil Empire,Prego L'orso,Scholar,"3,858.6","4,297.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=414,9:25
1층,Evil Empire,Limit Break,LimitBreak,900.1,900.1,https://www.fflogs.com/zone/rankings/29#boss=65&page=4120,9:25
1층,HELLO?!?,Aleyn Maeda,Monk,"11,391.6","10,278.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=412,9:25
1층,HELLO?!?,Robin Kuruzun,BlackMage,"10,497.7","10,021.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=411,9:25
1층,HELLO?!?,Aria Defias,Dragoon,"8,969.7","9,108.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=417,9:25
1층,HELLO?!?,Timaus Avari,Dancer,"8,758.6","9,897.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=413,9:25
1층,HELLO?!?,Xanfried Dotharl,DarkKnight,"6,525.6","6,281.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=4121,9:25
1층,HELLO?!?,Ionl Stormbreaker,Warrior,"6,165.6","5,928.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=4124,9:25
1층,HELLO?!?,Ignatius Albertron,WhiteMage,"3,854.8","3,757.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=4112,9:25
1층,HELLO?!?,Winter Princess,Astrologian,"2,720.5","3,611.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=414,9:25
1층,HELLO?!?,Limit Break,LimitBreak,"1,167.5","1,167.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=4118,9:25
1층,Erday I'm Gathering,Silfin Lartel,Monk,"9,951.3","10,074.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=4124,9:25
1층,Erday I'm Gathering,Di Va,Summoner,"9,662.5","9,865.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=4129,9:25
1층,Erday I'm Gathering,Mahiwa Ishiku,Machinist,"9,058.4","8,803.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=415,9:25
1층,Erday I'm Gathering,Jayce Promptor,Dragoon,"8,923.6","9,273.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=4128,9:25
1층,Erday I'm Gathering,Ken To,DarkKnight,"6,597.2","6,433.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=416,9:25
1층,Erday I'm Gathering,Nightly Strix,Paladin,"6,090.7","5,947.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=411,9:25
1층,Erday I'm Gathering,Raelynn Aquamor,WhiteMage,"4,740.7","4,665.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=4127,9:25
1층,Erday I'm Gathering,Twizzie Fizztink,WhiteMage,"4,211.8","4,173.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=4125,9:25
1층,Erday I'm Gathering,Limit Break,LimitBreak,930.0,930.0,https://www.fflogs.com/zone/rankings/29#boss=65&page=4121,9:25
1층,Promethean,Kiram Malykath,Dragoon,"11,023.7","9,948.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=413,9:26
1층,Promethean,Arus Corvus,RedMage,"9,624.2","9,538.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=414,9:26
1층,Promethean,Azeyma Uchiha,Ninja,"8,894.1","9,341.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=415,9:26
1층,Promethean,Kagami H'iragi,Dancer,"8,466.4","9,406.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=419,9:26
1층,Promethean,Lyrian Haltesh,Gunbreaker,"6,685.4","6,292.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=417,9:26
1층,Promethean,Sieghart Drakesnarl,Warrior,"6,466.5","6,157.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=411,9:26
1층,Promethean,Maya Strife,WhiteMage,"4,974.1","4,752.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=416,9:26
1층,Promethean,Melliae Blue,Astrologian,"3,052.5","3,749.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=418,9:26
1층,Promethean,Limit Break,LimitBreak,901.8,901.8,https://www.fflogs.com/zone/rankings/29#boss=65&page=4117,9:26
