층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
1층,Guardians Of Destiny,Night Hunter,Monk,"10,450.5","10,527.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=399,9:22
1층,Guardians Of Destiny,Vin De'mias,Samurai,"10,013.7","9,655.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=398,9:22
1층,Guardians Of Destiny,Aria Fenrisulfur,Summoner,"9,470.8","8,872.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=395,9:22
1층,Guardians Of Destiny,Booty Pirate,Dancer,"8,546.5","9,579.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=397,9:22
1층,Guardians Of Destiny,Griff Ziggler,Paladin,"6,960.4","6,753.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=391,9:22
1층,Guardians Of Destiny,Sai Rogue,Warrior,"6,055.7","5,866.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=396,9:22
1층,Guardians Of Destiny,Kaina Rhae,WhiteMage,"4,751.4","4,624.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=394,9:22
1층,Guardians Of Destiny,Izodar Freodys,Scholar,"3,279.8","3,648.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=393,9:22
1층,Guardians Of Destiny,Limit Break,LimitBreak,962.6,962.6,https://www.fflogs.com/zone/rankings/29#boss=65&page=3924,9:22
1층,The Gelatos,Seffire Lee,Samurai,"9,947.5","9,692.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=398,9:22
1층,The Gelatos,Umazi Pop,BlackMage,"9,480.3","9,268.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=3939,9:22
1층,The Gelatos,Waemterbin Niunaglsyn,Machinist,"9,226.9","9,037.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=3940,9:22
1층,The Gelatos,Kae Rinen,Ninja,"8,747.2","9,345.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=3916,9:22
1층,The Gelatos,Sequel Veritas,Gunbreaker,"6,868.4","6,700.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=3938,9:22
1층,The Gelatos,Mal E'qa,Paladin,"5,676.9","5,554.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=3917,9:22
1층,The Gelatos,Chiizuki Catpig,WhiteMage,"5,136.8","5,021.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=3915,9:22
1층,The Gelatos,Kyro Ven,Scholar,"4,176.0","4,639.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=397,9:22
1층,The Gelatos,Limit Break,LimitBreak,"1,168.5","1,168.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=3929,9:22
1층,Solidarity,Abyssal Prophet,Dragoon,"11,122.6","9,950.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=3910,9:22
1층,Solidarity,En Zu,Ninja,"9,689.5","10,094.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=391,9:22
1층,Solidarity,Mas Et,Summoner,"9,490.7","9,217.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=395,9:22
1층,Solidarity,Ellie Net,Dancer,"8,671.5","9,647.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=399,9:22
1층,Solidarity,Jym Bug,Gunbreaker,"6,833.0","6,383.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=394,9:22
1층,Solidarity,Juiceman Jones,Warrior,"6,085.2","5,741.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=398,9:22
