층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
1층,Clock Works,Mei May,Monk,"12,041.4","12,027.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=198,8:42
1층,Clock Works,Sommeil Saruin,Dragoon,"10,936.1","11,199.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=1910,8:42
1층,Clock Works,Shin Nigo,Machinist,"10,897.0","10,543.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=197,8:42
1층,Clock Works,Adonis Clock,Summoner,"10,254.2","10,438.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=193,8:42
1층,Clock Works,Zac Gorilla,DarkKnight,"6,267.6","6,080.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=195,8:42
1층,Clock Works,Jio Ziol,Paladin,"5,019.5","4,852.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=191,8:42
1층,Clock Works,Coco Rosa,WhiteMage,"4,913.0","4,849.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=196,8:42
1층,Clock Works,Jero Lin,Scholar,"3,802.4","4,138.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=194,8:42
1층,Clock Works,Limit Break,LimitBreak,"1,019.5","1,019.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=1924,8:42
1층,8 Blind Mice,Edward Hoenheim,BlackMage,"12,849.9","11,102.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=195,8:42
1층,8 Blind Mice,Kylor Cache,Bard,"10,513.7","10,520.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=192,8:42
1층,8 Blind Mice,Jack Gray,Dragoon,"10,447.1","10,450.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=198,8:42
1층,8 Blind Mice,Urick Moshantu,Dancer,"8,788.1","9,948.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=194,8:42
1층,8 Blind Mice,Artani Koharu,Gunbreaker,"6,431.6","6,054.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=191,8:42
1층,8 Blind Mice,Nowan Fierinnian,Paladin,"6,272.4","5,981.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=196,8:42
1층,8 Blind Mice,Blicke Winkel,Scholar,"4,914.8","5,146.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=197,8:42
1층,8 Blind Mice,Quinn Mercier,Astrologian,"3,920.9","4,933.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=193,8:42
1층,8 Blind Mice,Limit Break,LimitBreak,"1,025.1","1,025.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=1920,8:42
1층,Milkcrown,Cro Milk,BlackMage,"13,061.4","11,899.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=193,8:42
1층,Milkcrown,Roa Nautilus,RedMage,"9,750.8","9,971.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=197,8:42
1층,Milkcrown,My Mini,Samurai,"9,620.1","9,319.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=199,8:42
1층,Milkcrown,Lily Chouchou,Dancer,"9,209.2","10,563.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=198,8:42
1층,Milkcrown,Roxas J'wolfram,Paladin,"7,078.6","6,871.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=195,8:42
1층,Milkcrown,Alba Luna,Warrior,"5,918.3","5,727.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=196,8:42
1층,Milkcrown,Qualua Chevalier,WhiteMage,"5,372.5","5,271.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=191,8:42
1층,Milkcrown,Ryra Madeleine,Scholar,"4,310.7","4,697.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=194,8:42
1층,Milkcrown,Limit Break,LimitBreak,"1,098.1","1,098.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=1919,8:42
1층,Excelcius,Dibby Woo,Dragoon,"12,243.8","11,320.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=195,8:42
1층,Excelcius,Ribby Roo,Bard,"10,648.8","10,564.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=193,8:42
1층,Excelcius,Nohman Carcer,RedMage,"9,455.7","9,851.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=191,8:42
1층,Excelcius,Lilith Vain,Dancer,"9,252.6","10,426.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=197,8:42
1층,Excelcius,Cordun Vaelrin,DarkKnight,"6,330.8","6,038.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=198,8:42
1층,Excelcius,Sareturu Weststar,Gunbreaker,"5,959.4","5,609.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=196,8:42
1층,Excelcius,Ellidian Halha,WhiteMage,"5,672.9","5,515.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=1910,8:42
1층,Excelcius,Elia Maze,Scholar,"4,589.1","4,826.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=194,8:42
1층,Excelcius,Limit Break,LimitBreak,990.2,990.2,https://www.fflogs.com/zone/rankings/29#boss=65&page=1920,8:42
1층,Angels of Cruxis,Melia Antiqua,BlackMage,"12,057.8","11,722.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=194,8:42
1층,Angels of Cruxis,Sayo Aurumscale,Summoner,"10,047.8","10,244.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=198,8:42
1층,Angels of Cruxis,Koepi Zain,Monk,"9,968.0","9,999.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=197,8:42
1층,Angels of Cruxis,Dimathgar Amaro,Dragoon,"8,972.8","9,238.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=193,8:42
1층,Angels of Cruxis,Isaac Dracador,DarkKnight,"6,683.7","6,507.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=199,8:42
1층,Angels of Cruxis,Snow Eclipse,WhiteMage,"6,402.9","6,285.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=196,8:42
1층,Angels of Cruxis,Lirael Abhorsen,Warrior,"6,379.3","6,235.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=195,8:42
1층,Angels of Cruxis,Lir Lyuma,Scholar,"3,732.8","4,011.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=191,8:42
1층,Angels of Cruxis,Limit Break,LimitBreak,977.0,977.0,https://www.fflogs.com/zone/rankings/29#boss=65&page=1923,8:42
1층,Blackbird,Kasrana Sieghart,Monk,"13,924.9","12,635.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=191,8:42
1층,Blackbird,M'yalwann Ichi,BlackMage,"10,230.3","9,768.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=193,8:42
1층,Blackbird,Bravest Heart,Dragoon,"9,692.7","9,811.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=199,8:42
1층,Blackbird,Nota Taru,Dancer,"9,680.7","11,171.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=197,8:42
1층,Blackbird,A'teo Tia,Paladin,"6,494.4","6,298.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=196,8:42
1층,Blackbird,Isana Mitsuki,DarkKnight,"6,489.0","6,238.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=192,8:42
1층,Blackbird,Lyric Morgalyn,WhiteMage,"5,274.2","5,129.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=194,8:42
1층,Blackbird,Luuvi Prynne,Astrologian,"3,271.6","4,005.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=195,8:42
1층,Disconnect Brigade,Deed Lite,BlackMage,"11,584.3","11,334.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=199,8:42
1층,Disconnect Brigade,Darklis Alleyne,Machinist,"11,219.9","10,900.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=194,8:42
1층,Disconnect Brigade,Xiris Moonglow,Dragoon,"9,959.2","10,348.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=195,8:42
1층,Disconnect Brigade,King Butterz,Summoner,"9,748.5","9,815.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=191,8:42
1층,Disconnect Brigade,Lockes Zky,Paladin,"5,959.1","5,855.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=197,8:42
1층,Disconnect Brigade,Sangcreux Noir,DarkKnight,"5,948.6","5,742.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=196,8:42
1층,Disconnect Brigade,Madison Sky,Scholar,"5,040.0","5,579.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=198,8:42
1층,Disconnect Brigade,Increnus Sangira,WhiteMage,"4,653.8","4,537.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=1910,8:42
1층,Disconnect Brigade,Limit Break,LimitBreak,"1,031.0","1,031.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=1925,8:42
1층,Julie No.1 Boom,Ren Amamiya,Monk,"11,458.8","11,531.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=1910,8:42
1층,Julie No.1 Boom,Aion Enel,Samurai,"10,215.4","9,822.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=196,8:42
1층,Julie No.1 Boom,Corpse Rua,Bard,"9,099.9","9,121.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=191,8:42
1층,Julie No.1 Boom,Julie Blackbold,RedMage,"8,585.7","9,021.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=197,8:42
1층,Julie No.1 Boom,Glovelee Gava,Warrior,"6,577.5","6,331.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=199,8:42
1층,Julie No.1 Boom,Julie Momiji,Scholar,"6,285.8","6,678.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=195,8:42
1층,Julie No.1 Boom,Julie Bobby,DarkKnight,"6,223.7","5,987.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=194,8:42
1층,Julie No.1 Boom,Dr Juswald,WhiteMage,"5,752.1","5,705.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=198,8:42
1층,Julie No.1 Boom,Limit Break,LimitBreak,969.5,969.5,https://www.fflogs.com/zone/rankings/29#boss=65&page=1921,8:42
1층,FFXIVGuild.com,Raika Tsunami,Machinist,"12,599.4","12,235.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=193,8:42
1층,FFXIVGuild.com,Baz'u Zhilei,Dragoon,"11,486.5","11,812.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=197,8:42
1층,FFXIVGuild.com,Sera Surina,BlackMage,"10,296.9","10,104.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=198,8:42
1층,FFXIVGuild.com,Kel Stargazer,Summoner,"8,814.0","8,940.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=196,8:42
1층,FFXIVGuild.com,Claes Henrietta,Warrior,"6,209.8","6,121.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=199,8:42
1층,FFXIVGuild.com,Tiffany Faye,Scholar,"5,855.4","6,266.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=194,8:42
1층,FFXIVGuild.com,Crystalia Snow,Gunbreaker,"5,109.0","4,956.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=195,8:42
1층,FFXIVGuild.com,Princess Ai,WhiteMage,"5,082.9","5,015.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=191,8:42
1층,Ansatsuken,Ainzel Harlium,Dragoon,"11,526.9","11,657.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=1916,8:42
1층,Ansatsuken,Ryseria Luise,Bard,"10,631.4","10,688.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=1910,8:42
1층,Ansatsuken,Lala Heinsfell,BlackMage,"10,360.0","10,179.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=1915,8:42
1층,Ansatsuken,Kilio Karasu,Monk,"10,314.1","10,383.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=1911,8:42
1층,Ansatsuken,Kanako Blanchard,Paladin,"6,378.3","6,200.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=199,8:42
1층,Ansatsuken,Kuroz Stark,Warrior,"6,299.1","6,190.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=1912,8:42
1층,Ansatsuken,Lucht Vindegard,WhiteMage,"5,827.7","5,721.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=192,8:42
1층,Ansatsuken,Ohm Rupiah,Scholar,"3,663.6","3,980.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=1913,8:42
1층,Eorzista,Ume Bochi,Machinist,"11,475.6","11,360.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=191,8:42
1층,Eorzista,Meron Dog,BlackMage,"11,086.0","10,934.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=196,8:42
1층,Eorzista,Jaguar Sho,Samurai,"10,727.6","10,516.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=199,8:42
1층,Eorzista,Lunette Tomfevre,Dragoon,"9,721.4","10,095.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=194,8:42
1층,Eorzista,Vanilla Planiforia,Gunbreaker,"6,730.2","6,615.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=192,8:42
1층,Eorzista,Aryu San,Paladin,"5,930.5","5,836.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=195,8:42
1층,Eorzista,Hoshishi San,WhiteMage,"5,048.5","4,939.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=197,8:42
