층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
1층,Pandamonium,Matsuki Yama,BlackMage,"10,854.1","10,568.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=244,8:54
1층,Pandamonium,Bismuth Sona,Dragoon,"10,339.7","10,625.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=245,8:54
1층,Pandamonium,Iadra Ettria,Samurai,"10,263.5","10,008.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=2410,8:54
1층,Pandamonium,Cas Starset,Bard,"9,855.6","10,061.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=243,8:54
1층,Pandamonium,Fleabite Meowza,DarkKnight,"5,841.2","5,708.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=246,8:54
1층,Pandamonium,Fenrir Godfist,Gunbreaker,"5,688.4","5,509.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=248,8:54
1층,Pandamonium,Rune D'vanya,Scholar,"4,986.4","5,486.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=247,8:54
1층,Pandamonium,Melodom Pan'dulce,WhiteMage,"4,948.8","4,810.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=241,8:54
1층,Pandamonium,Limit Break,LimitBreak,979.5,979.5,https://www.fflogs.com/zone/rankings/29#boss=65&page=2420,8:54
1층,Pom Tail,Synt Slap,Monk,"11,904.0","11,473.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=245,8:54
1층,Pom Tail,Diahna Tsuki,Machinist,"11,289.3","10,722.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=241,8:54
1층,Pom Tail,Joni Azrael,Dragoon,"10,977.5","11,033.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=247,8:54
1층,Pom Tail,Sleepy Boe,RedMage,"10,055.8","10,351.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=244,8:54
1층,Pom Tail,Maeve Nymera,DarkKnight,"5,863.8","5,621.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=248,8:54
1층,Pom Tail,Herpid Whiskerton,Paladin,"5,572.4","5,315.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=249,8:54
1층,Pom Tail,Fae Aldarya,Scholar,"4,291.0","4,627.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=246,8:54
1층,Pom Tail,Meidun Mirei,Astrologian,"3,590.0","4,398.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=243,8:54
