층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
1층,ざばざばざばっく！,Mukky Scofield,Dragoon,"11,907.7","12,071.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=74,7:48
1층,ざばざばざばっく！,Bell Ring,Ninja,"11,371.5","12,083.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=73,7:48
1층,ざばざばざばっく！,Sheep Asleep,Bard,"10,807.1","10,659.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=76,7:48
1층,ざばざばざばっく！,Hiyon Poran,BlackMage,"10,028.5","9,687.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=79,7:48
1층,ざばざばざばっく！,Luther Wingfield,Paladin,"7,656.7","7,321.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=77,7:48
1층,ざばざばざばっく！,Mari Marl,DarkKnight,"7,138.9","6,820.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=710,7:48
1층,ざばざばざばっく！,Zabac Abaz,WhiteMage,"6,307.1","6,119.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=78,7:48
1층,ざばざばざばっく！,Pico Lycopene,Scholar,"5,269.7","5,723.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=71,7:48
1층,ざばざばざばっく！,Limit Break,LimitBreak,"1,126.0","1,126.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=721,7:48
1층,Easily Replaced,Blazian Zakai,Dragoon,"13,426.5","12,490.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=78,7:48
1층,Easily Replaced,Mihk'to Relanah,BlackMage,"12,118.0","11,806.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=74,7:48
1층,Easily Replaced,Tonythe Tiger,Dancer,"10,119.4","11,321.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=77,7:48
1층,Easily Replaced,Xiaolei Su'na,RedMage,"9,834.6","10,171.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=73,7:48
1층,Easily Replaced,Leopold Swifte,Paladin,"7,141.0","6,824.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=71,7:48
1층,Easily Replaced,A'pileof Cats,DarkKnight,"6,815.7","6,454.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=75,7:48
1층,Easily Replaced,Relampago Marquin,WhiteMage,"5,770.2","5,598.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=79,7:48
1층,Easily Replaced,Chrystina Fey,Scholar,"5,225.0","5,782.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=76,7:48
1층,Easily Replaced,Limit Break,LimitBreak,"1,147.5","1,147.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=720,7:48
1층,Usual Gathering,Finn Fenn,Dragoon,"12,265.1","12,114.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=73,7:49
1층,Usual Gathering,Syona Peridot,Machinist,"12,116.7","11,484.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=74,7:49
1층,Usual Gathering,Colo Goodwin,Summoner,"12,017.9","11,960.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=71,7:49
1층,Usual Gathering,Yuana Beoulve,Bard,"11,185.4","11,079.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=76,7:49
1층,Usual Gathering,Tumoi Watson,Gunbreaker,"7,020.9","6,625.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=75,7:49
1층,Usual Gathering,Gyawa Vatos,Paladin,"6,938.8","6,685.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=78,7:49
1층,Usual Gathering,Tochi Marshall,Scholar,"5,563.9","6,081.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=79,7:49
1층,Usual Gathering,Lio Drachen,Astrologian,"4,432.0","5,508.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=711,7:49
1층,Omgroom,Tiffany Liz,Monk,"12,664.0","12,699.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=77,7:49
1층,Omgroom,Win Logon,BlackMage,"11,684.5","11,554.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=75,7:49
1층,Omgroom,Coffee Mug,Dragoon,"11,300.6","11,725.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=74,7:49
1층,Omgroom,Contra Banned,Machinist,"10,705.4","10,452.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=78,7:49
1층,Omgroom,Felorr Bhakti,Gunbreaker,"6,997.2","6,701.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=73,7:49
1층,Omgroom,Logos Veritas,DarkKnight,"6,925.5","6,698.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=79,7:49
1층,Omgroom,Lin Sivvi,WhiteMage,"6,186.2","6,057.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=76,7:49
1층,Omgroom,Luromar Amet,Scholar,"5,214.8","5,789.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=71,7:49
1층,Daybreak's Wing,Zyter Jenever,Monk,"12,952.5","11,661.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=716,7:49
1층,Daybreak's Wing,Kweqwe Ck,Dragoon,"11,779.7","11,878.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=721,7:49
1층,Daybreak's Wing,Nick Hirasawa,Summoner,"11,379.8","11,442.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=719,7:49
1층,Daybreak's Wing,Cis Ironheart,Dancer,"9,487.1","11,001.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=718,7:49
1층,Daybreak's Wing,Sou Beruna,Warrior,"7,031.5","6,752.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=73,7:49
1층,Daybreak's Wing,Mistral Nereis,DarkKnight,"6,389.5","6,120.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=75,7:49
1층,Daybreak's Wing,Rev Elaty,WhiteMage,"6,128.6","5,939.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=71,7:49
1층,Daybreak's Wing,Faded Imca,Scholar,"5,557.2","5,908.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=717,7:49
1층,Daybreak's Wing,Limit Break,LimitBreak,"1,130.9","1,130.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=734,7:49
1층,Working Internet,Type Mars,Samurai,"11,977.1","11,535.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=79,7:49
1층,Working Internet,Ellunavi Sevald,Machinist,"11,324.1","11,116.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=77,7:49
1층,Working Internet,Miya Serizawa,Dragoon,"11,220.0","11,720.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=74,7:49
1층,Working Internet,Erina Yukimura,Summoner,"9,843.0","9,976.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=71,7:49
1층,Working Internet,Euphony Axecat,Paladin,"7,507.7","7,317.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=710,7:49
1층,Working Internet,Ilya Kannou,Gunbreaker,"6,909.7","6,705.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=75,7:49
1층,Working Internet,Luxe Tsubasa,WhiteMage,"6,318.2","6,224.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=73,7:49
1층,Working Internet,Saerys Sevald,Scholar,"5,293.9","5,797.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=78,7:49
1층,Working Internet,Limit Break,LimitBreak,"1,187.7","1,187.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=723,7:49
1층,One Brain Cell,Aether Eo,Dragoon,"12,152.1","12,426.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=710,7:49
1층,One Brain Cell,Magnus Howlier,Summoner,"11,994.4","11,762.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=74,7:49
1층,One Brain Cell,Altair Vega,Machinist,"11,373.0","10,833.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=78,7:49
1층,One Brain Cell,Soulfire Drake,Ninja,"9,975.4","10,961.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=79,7:49
1층,One Brain Cell,Ayla Highwind,Warrior,"7,012.6","6,747.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=71,7:49
1층,One Brain Cell,Candied Mango,Paladin,"6,945.0","6,698.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=72,7:49
1층,One Brain Cell,Luneth Marr,WhiteMage,"6,181.4","5,937.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=73,7:49
1층,One Brain Cell,Sakura Moochi,Scholar,"5,840.4","6,107.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=75,7:49
1층,Supa Monkeys,Yoru Lemuri,Dragoon,"12,174.8","12,367.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=74,7:49
1층,Supa Monkeys,Mika Kouzuki,Bard,"11,806.0","11,791.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=71,7:49
1층,Supa Monkeys,Lynalis Moonreaver,Monk,"11,112.4","11,035.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=76,7:49
1층,Supa Monkeys,Amelia Brightfang,Summoner,"10,292.9","10,378.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=75,7:49
