층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
1층,Navia,Andre Roth,Dragoon,"12,369.7","11,429.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=35981,9:15
1층,Navia,Ryu Senpai,Samurai,"9,901.9","9,495.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=35984,9:15
1층,Navia,Edeon Vails,Dancer,"8,885.2","10,239.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=35986,9:15
1층,Navia,Yujj Vails,RedMage,"7,268.1","7,638.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=35978,9:15
1층,Navia,Ragnar Stalberg,Warrior,"7,108.9","6,869.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=35969,9:15
1층,Navia,Geda Yumi,Gunbreaker,"5,922.5","5,616.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=35982,9:15
1층,Navia,Tartaraus Strife,WhiteMage,"5,022.6","4,901.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=35985,9:15
1층,Navia,Yehle Arulaq,Scholar,"3,646.4","3,935.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=35979,9:15
1층,Navia,Limit Break,LimitBreak,"1,159.2","1,159.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=35116,9:15
1층,BomingoBoyZ,Shou Nova,Monk,"11,511.7","11,487.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=354,9:15
1층,BomingoBoyZ,Ivory Knight,Summoner,"10,830.2","10,831.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=356,9:15
1층,BomingoBoyZ,Searlas Grehen,Samurai,"10,245.1","9,932.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=359,9:15
1층,BomingoBoyZ,Whiteout Darknyxs,Bard,"10,011.9","10,129.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=3514,9:15
1층,BomingoBoyZ,Skric Helyanwe,Gunbreaker,"5,934.5","5,734.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=352,9:15
1층,BomingoBoyZ,Freiya Lyehga,DarkKnight,"4,732.0","4,599.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=3512,9:15
1층,BomingoBoyZ,Shiraya Elbereth,WhiteMage,"3,908.1","3,782.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=3515,9:15
