층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
1층,Rainbow of Formosa,Luna Pao,Samurai,"10,173.7","9,878.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=336,9:12
1층,Rainbow of Formosa,Taitai Ggyy,Monk,"9,728.4","9,908.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=334,9:12
1층,Rainbow of Formosa,Kuma Zulf,Summoner,"9,581.1","9,705.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=333,9:12
1층,Rainbow of Formosa,Gary Tseng,Bard,"9,298.5","9,417.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=335,9:12
1층,Rainbow of Formosa,Suika Noodle,DarkKnight,"6,800.2","6,585.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=331,9:12
1층,Rainbow of Formosa,Pringles Sprite,Gunbreaker,"6,328.9","6,117.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=339,9:12
1층,Rainbow of Formosa,Achu Ryu,Scholar,"4,819.5","5,196.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=338,9:12
1층,Rainbow of Formosa,Satoru Chen,WhiteMage,"3,842.7","3,764.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=337,9:12
1층,Rainbow of Formosa,Limit Break,LimitBreak,"1,144.0","1,144.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=3323,9:12
1층,Essential Indignity,Jasnah Kholin,Monk,"12,667.1","11,283.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=339,9:12
1층,Essential Indignity,Pwrgamerx Stormbringer,Dragoon,"10,536.8","10,611.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=334,9:12
1층,Essential Indignity,Miscreant Accounting,RedMage,"9,385.3","9,381.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=333,9:12
1층,Essential Indignity,Skiye Lotus,Dancer,"8,410.2","9,675.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=338,9:12
1층,Essential Indignity,Cpt Bubbles,Warrior,"7,009.6","6,646.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=331,9:12
