층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
1층,Golden Girls,M'istad Shikhu,BlackMage,"11,481.7","11,148.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=455,9:32
1층,Golden Girls,Artemis Lee,Summoner,"10,017.5","10,102.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=454,9:32
1층,Golden Girls,Caramel Frappe,Dragoon,"9,974.5","10,359.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=457,9:32
1층,Golden Girls,Drellis Smellls,Machinist,"9,474.1","9,325.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=456,9:32
1층,Golden Girls,Dangerous Woman,Warrior,"6,181.2","6,124.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=453,9:32
1층,Golden Girls,Saedus Allasan,Gunbreaker,"5,156.9","5,028.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=4522,9:32
1층,Golden Girls,Ultra Violence,WhiteMage,"4,378.4","4,250.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=458,9:32
1층,Golden Girls,Ezra Montero,Scholar,"1,990.6","2,314.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=4510,9:32
1층,Golden Girls,Limit Break,LimitBreak,890.8,890.8,https://www.fflogs.com/zone/rankings/29#boss=65&page=4527,9:32
1층,Garden of Eden,Fiery Mountain,Bard,"10,766.7","10,673.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=457,9:32
1층,Garden of Eden,Sumiye Tsurugi,Samurai,"10,026.4","9,610.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=458,9:32
1층,Garden of Eden,Dream Line,RedMage,"9,663.6","9,862.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=456,9:32
1층,Garden of Eden,Eldwyn Selundar,Ninja,"9,054.8","9,867.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=4510,9:32
1층,Garden of Eden,Eden Sinkar,Gunbreaker,"6,069.9","5,705.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=455,9:32
1층,Garden of Eden,Ciaran Claymore,DarkKnight,"5,587.3","5,348.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=453,9:32
1층,Garden of Eden,Rhelys Sinkar,WhiteMage,"3,732.1","3,533.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=454,9:32
1층,Garden of Eden,Sovokina Zorka,Scholar,"3,556.8","3,857.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=459,9:32
1층,Garden of Eden,Limit Break,LimitBreak,922.4,922.4,https://www.fflogs.com/zone/rankings/29#boss=65&page=4522,9:32
1층,Eternal Light,Oedipuss Cameow,Dragoon,"10,698.3","10,866.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=455,9:32
1층,Eternal Light,Yama Azumi,Machinist,"10,668.9","9,599.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=451,9:32
1층,Eternal Light,Wrath Soulbreak,Samurai,"8,777.2","8,477.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=459,9:32
1층,Eternal Light,Anabel Nekrua,Dancer,"7,957.0","9,071.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=453,9:32
1층,Eternal Light,Ben Matlock,Warrior,"6,674.8","6,527.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=458,9:32
1층,Eternal Light,Caelin Saeria,Gunbreaker,"6,579.5","6,384.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=454,9:32
