층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
1층,"Phiomia Co.,Ltd",Zarbon Sun,BlackMage,"13,456.0","12,055.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=1313,8:11
1층,"Phiomia Co.,Ltd",Tyan Pii,Dragoon,"11,468.4","11,739.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=1316,8:11
1층,"Phiomia Co.,Ltd",Sesirun Run,Machinist,"10,932.1","10,657.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=1317,8:11
1층,"Phiomia Co.,Ltd",Dodoria Sun,Dancer,"9,793.7","11,275.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=138,8:11
1층,"Phiomia Co.,Ltd",Sino R'gray,Paladin,"6,977.5","6,786.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=1318,8:11
1층,"Phiomia Co.,Ltd",Golden Freeza,DarkKnight,"6,464.6","6,250.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=1311,8:11
1층,"Phiomia Co.,Ltd",Killer Bunny,WhiteMage,"5,362.7","5,235.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=1324,8:11
1층,"Phiomia Co.,Ltd",Fennella Digley,Scholar,"3,861.3","4,317.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=1314,8:11
1층,SUPER NATURAL GPM,Roo I'vost,Summoner,"11,591.5","11,737.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=135,8:11
1층,SUPER NATURAL GPM,Iolite Feles,Bard,"11,308.2","11,390.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=134,8:11
1층,SUPER NATURAL GPM,Kama Poko,Dragoon,"10,793.5","11,159.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=136,8:11
1층,SUPER NATURAL GPM,Laguna Bell,Samurai,"10,083.2","9,653.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=1310,8:11
1층,SUPER NATURAL GPM,Eil Marvelous,DarkKnight,"7,217.4","6,945.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=138,8:11
1층,SUPER NATURAL GPM,Rock Bouquet,Paladin,"6,640.1","6,431.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=131,8:11
1층,SUPER NATURAL GPM,Ritz Maruru,Scholar,"4,930.4","5,353.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=137,8:11
1층,SUPER NATURAL GPM,Boro Pyon,WhiteMage,"4,847.4","4,740.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=133,8:11
1층,SUPER NATURAL GPM,Limit Break,LimitBreak,"1,107.4","1,107.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=1323,8:11
1층,Lost,Small Bwain,Bard,"11,063.5","11,156.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=133,8:11
1층,Lost,Cat Inthehat,Dragoon,"10,904.6","11,217.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=131,8:11
1층,Lost,Rin Relanah,Summoner,"10,356.0","10,432.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=136,8:11
1층,Lost,Kyouma Hyouin,Monk,"9,180.8","9,093.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=134,8:11
1층,Lost,Suekul Navvle,WhiteMage,"7,206.4","6,969.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=135,8:11
1층,Lost,Rose Icetea,Paladin,"6,946.5","6,627.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=137,8:11
1층,Lost,Kaiser Wolf,Gunbreaker,"6,233.9","5,910.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=132,8:11
1층,Lost,Izumi Aika,Scholar,"5,552.8","6,037.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=138,8:11
1층,Lost,Limit Break,LimitBreak,"1,086.6","1,086.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=1320,8:11
1층,GCD Criminals,Small Bwain,Bard,"11,063.5","11,156.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=137,8:11
1층,GCD Criminals,Cat Inthehat,Dragoon,"10,904.6","11,217.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=136,8:11
1층,GCD Criminals,Rin Relanah,Summoner,"10,356.0","10,432.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=138,8:11
1층,GCD Criminals,Kyouma Hyouin,Monk,"9,180.8","9,093.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=134,8:11
1층,GCD Criminals,Suekul Navvle,WhiteMage,"7,206.4","6,969.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=132,8:11
1층,GCD Criminals,Rose Icetea,Paladin,"6,946.5","6,627.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=139,8:11
1층,GCD Criminals,Kaiser Wolf,Gunbreaker,"6,233.9","5,910.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=133,8:11
1층,GCD Criminals,Izumi Aika,Scholar,"5,552.7","6,037.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=131,8:11
1층,GCD Criminals,Limit Break,LimitBreak,"1,086.6","1,086.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=1322,8:11
1층,Fantasy Earth Zero,Lukcid Crossli,BlackMage,"14,189.5","12,552.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=1335,8:11
1층,Fantasy Earth Zero,Tsumia Air,Monk,"12,017.9","11,764.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=1337,8:11
1층,Fantasy Earth Zero,Bel Sigure,Dragoon,"10,686.8","10,957.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=1339,8:11
1층,Fantasy Earth Zero,Gosuna Yoon,Dancer,"10,088.5","11,231.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=1341,8:11
1층,Fantasy Earth Zero,Namasu Agepoyo,DarkKnight,"6,065.2","5,767.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=1338,8:11
1층,Fantasy Earth Zero,Serenity Lightforge,Warrior,"5,831.0","5,578.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=1336,8:11
1층,Fantasy Earth Zero,Litori Chan,WhiteMage,"4,736.5","4,625.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=1340,8:11
1층,Fantasy Earth Zero,Serafina Faye,Astrologian,"3,801.8","4,940.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=1334,8:11
1층,Fantasy Earth Zero,Limit Break,LimitBreak,"1,092.5","1,092.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=1322,8:11
1층,8DS,Yeniffer Vengerberg,BlackMage,"13,910.3","11,905.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=1313,8:11
1층,8DS,Zievera Olitek,Monk,"11,136.4","10,829.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=1315,8:11
1층,8DS,Azyria Reiku,Dragoon,"10,870.3","10,875.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=1318,8:11
1층,8DS,Reimii Saionji,Dancer,"9,204.0","10,621.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=1317,8:11
1층,8DS,Deaken Fiss,Paladin,"7,135.7","6,800.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=131,8:11
1층,8DS,Neya Pfeanix,Warrior,"6,646.6","6,325.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=1319,8:11
1층,8DS,Riinoa Idesy,Astrologian,"4,219.5","5,323.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=1316,8:11
1층,8DS,Sakamoto Nyonko,Scholar,"4,175.3","4,616.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=1320,8:11
1층,8DS,Limit Break,LimitBreak,"1,103.5","1,103.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=1330,8:11
1층,Must Go Fester™,Landra Vyr,Dragoon,"11,836.3","11,751.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=1375,8:11
1층,Must Go Fester™,Andralore Black,Machinist,"10,859.6","10,262.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=13343,8:11
1층,Must Go Fester™,Myrror Image,RedMage,"10,366.6","10,708.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=13342,8:11
1층,Must Go Fester™,Raida Sada,Ninja,"9,995.5","10,856.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=13347,8:11
1층,Must Go Fester™,Shinsetsu Shinyuu,Warrior,"7,497.4","7,170.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=13104,8:11
1층,Must Go Fester™,Ora Cana,Paladin,"6,858.5","6,513.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=13344,8:11
1층,Must Go Fester™,Lux Viera,WhiteMage,"5,419.5","5,293.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=13177,8:11
1층,Must Go Fester™,Corbec Russ,Scholar,"4,621.0","4,898.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=13345,8:11
1층,Must Go Fester™,Limit Break,LimitBreak,"1,098.3","1,098.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=1356,8:11
1층,New FC Who Dis?,Kairen Alter,BlackMage,"12,594.9","11,985.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=134,8:11
1층,New FC Who Dis?,Seraphria Azura,Monk,"11,587.3","11,260.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=131,8:11
1층,New FC Who Dis?,Anima Azura,Machinist,"9,990.6","9,767.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=136,8:11
1층,New FC Who Dis?,Divine Moon,Dancer,"8,347.2","9,566.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=137,8:11
1층,New FC Who Dis?,Ferus Ironlash,DarkKnight,"6,714.7","6,528.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=133,8:11
1층,New FC Who Dis?,Rosch Vairemont,Gunbreaker,"6,621.4","6,446.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=139,8:11
1층,New FC Who Dis?,Tionius Starshine,WhiteMage,"6,000.4","5,922.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=138,8:11
1층,New FC Who Dis?,Creaky Doorz,Scholar,"5,390.4","5,769.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=135,8:11
1층,New FC Who Dis?,Limit Break,LimitBreak,"1,127.3","1,127.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=1321,8:11
1층,DaffBlind,Daffidill Tashi,BlackMage,"12,555.5","12,326.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=133,8:11
1층,DaffBlind,Myrelei Linia,Summoner,"11,469.0","11,605.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=134,8:11
1층,DaffBlind,Sophia Tashi,Machinist,"11,355.0","10,919.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=135,8:11
1층,DaffBlind,Chad Masterflash,Dragoon,"10,384.5","10,840.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=137,8:11
1층,DaffBlind,Kimaray Kuso,Gunbreaker,"6,574.8","6,337.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=136,8:11
1층,DaffBlind,L'zentsa Hoshi,Paladin,"6,361.0","6,236.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=131,8:11
1층,DaffBlind,Ren Ackerman,WhiteMage,"4,479.7","4,349.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=139,8:11
1층,DaffBlind,Alexander Renfrew,Scholar,"4,240.9","4,805.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=138,8:11
1층,DaffBlind,Limit Break,LimitBreak,"1,046.9","1,046.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=1362,8:11
1층,Boneyard Shift,Frederica Bernkastel,Bard,"11,904.7","11,924.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=1358,8:11
1층,Boneyard Shift,Salad Spoon,Monk,"11,115.1","11,105.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=1353,8:11
1층,Boneyard Shift,Nobu Oda,Summoner,"10,783.2","10,835.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=1331,8:11
1층,Boneyard Shift,Edisen Sunstriker,Dragoon,"10,051.6","10,189.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=1354,8:11
1층,Boneyard Shift,Trash Daddy,DarkKnight,"6,532.3","6,233.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=1359,8:11
1층,Boneyard Shift,Samesh Bhatia,Warrior,"6,295.2","6,090.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=1318,8:11
1층,Boneyard Shift,Arianna Ravnoteza,WhiteMage,"5,914.2","5,793.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=1356,8:11
1층,Boneyard Shift,Lord Tatortot,Scholar,"4,916.0","5,339.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=1357,8:11
1층,Boneyard Shift,Limit Break,LimitBreak,"1,133.7","1,133.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=1372,8:11
1층,Trap Squad,Pepperoni Playboy,Dragoon,"13,053.2","12,155.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=131,8:12
1층,Trap Squad,Sage Think,Monk,"11,233.9","11,092.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=13131,8:12
1층,Trap Squad,Distraught Koala,RedMage,"10,267.6","10,576.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=13133,8:12
1층,Trap Squad,Kyn Tsuki,Dancer,"9,819.4","10,987.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=13137,8:12
1층,Trap Squad,Ritan Xero,DarkKnight,"7,033.9","6,644.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=13130,8:12
1층,Trap Squad,Abyss Watcher,Gunbreaker,"6,248.3","5,876.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=13136,8:12
1층,Trap Squad,Little Fluff,WhiteMage,"5,340.6","5,149.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=13138,8:12
1층,Trap Squad,Mika Yuria,Scholar,"5,320.5","5,835.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=13134,8:12
1층,Trap Squad,Limit Break,LimitBreak,389.1,389.1,https://www.fflogs.com/zone/rankings/29#boss=65&page=13148,8:12
1층,Magie Noire,Zephyr Heathcliff,BlackMage,"14,607.6","12,875.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=133,8:12
1층,Magie Noire,Hikari Oozora,RedMage,"10,700.9","10,853.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=1319,8:12
1층,Magie Noire,Orb Naethem,Dancer,"9,998.2","11,489.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=135,8:12
1층,Magie Noire,Lin Sin,Dragoon,"9,767.5","10,006.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=1310,8:12
1층,Magie Noire,Seidr Galaharn,Paladin,"6,880.6","6,598.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=139,8:12
1층,Magie Noire,Yoko Mahou,Warrior,"6,566.6","6,339.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=137,8:12
1층,Magie Noire,Midias Andromeda,WhiteMage,"4,660.4","4,537.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=1320,8:12
1층,Magie Noire,Aimilien Maverard,Scholar,"3,984.7","4,466.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=136,8:12
1층,Magie Noire,Limit Break,LimitBreak,"1,135.0","1,135.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=1325,8:12
