층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
1층,The Respecticons,Buzzy Bounce,Monk,"14,026.3","13,474.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=2424,7:16
1층,The Respecticons,Eoan Ahimsa,Machinist,"12,526.5","11,592.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=2366,7:16
1층,The Respecticons,Rellik Everlife,Dragoon,"12,500.0","12,425.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=2392,7:16
1층,The Respecticons,Cat Wife,RedMage,"10,458.8","10,938.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=2426,7:16
1층,The Respecticons,Akemi Khei,Warrior,"7,574.8","7,168.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=2422,7:16
1층,The Respecticons,Volcanis Drake,DarkKnight,"7,417.5","7,017.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=2394,7:16
1층,The Respecticons,Flandre Scarlette,Scholar,"7,072.4","7,505.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=2427,7:16
1층,The Respecticons,Kaeda Starborn,Astrologian,"5,344.7","6,799.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=2423,7:16
1층,deleteNIN,Slyv Calico,Dragoon,"13,135.1","13,089.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=224,7:16
1층,deleteNIN,Rinz Teiruzu,Bard,"11,529.8","11,276.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=229,7:16
1층,deleteNIN,Elly O'hara,RedMage,"11,348.2","11,753.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=226,7:16
1층,deleteNIN,Rilael Lily,Ninja,"10,738.0","11,577.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=227,7:16
1층,deleteNIN,Cyriella Tamabee,WhiteMage,"7,784.7","7,494.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=228,7:16
1층,deleteNIN,Tsukuyumi Shiki,Paladin,"7,549.8","7,012.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=225,7:16
1층,deleteNIN,Yang Shun,Gunbreaker,"7,146.3","6,500.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=223,7:16
1층,deleteNIN,Meta Tia,Scholar,"6,419.5","6,947.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=222,7:16
1층,deleteNIN,Limit Break,LimitBreak,"1,318.4","1,318.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=239,7:16
1층,AnoNyMous,Poutchi Splatch,BlackMage,"13,085.7","12,609.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=212,7:16
1층,AnoNyMous,Sevih Miaou,Monk,"12,455.8","12,542.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=219,7:16
1층,AnoNyMous,Jubei Shinomiya,Dragoon,"11,768.5","12,245.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=210,7:16
1층,AnoNyMous,Ace Reaper,Bard,"10,888.4","10,924.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=218,7:16
1층,AnoNyMous,Seishiro Nokogiri,Paladin,"7,288.9","7,034.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=220,7:16
1층,AnoNyMous,Soulender Reaper,Gunbreaker,"7,071.4","6,754.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=214,7:16
1층,AnoNyMous,Ejell Whut,WhiteMage,"7,000.5","6,829.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=211,7:16
1층,AnoNyMous,Aria Moon'moon,Scholar,"6,056.0","6,674.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=25,7:16
1층,AnoNyMous,Limit Break,LimitBreak,"1,420.7","1,420.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=228,7:16
1층,Stronger Than Lagserv,Aeclis Libra,Dragoon,"12,783.1","13,048.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=29,7:17
1층,Stronger Than Lagserv,Maverick Kadaan,Monk,"12,536.4","12,195.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=24,7:17
1층,Stronger Than Lagserv,Velarann Veyzrel,Bard,"11,486.5","11,406.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=26,7:17
1층,Stronger Than Lagserv,Merenne Litho,RedMage,"10,962.7","11,592.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=28,7:17
1층,Stronger Than Lagserv,Shee'na Fujibayashi,WhiteMage,"7,736.8","7,482.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=27,7:17
1층,Stronger Than Lagserv,Sparda Beowulf,Gunbreaker,"7,369.0","6,869.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=23,7:17
1층,Stronger Than Lagserv,Keelan Strike,Paladin,"7,348.1","7,039.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=25,7:17
1층,Stronger Than Lagserv,Mi Yi,Scholar,"5,495.4","6,083.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=21,7:17
1층,Stronger Than Lagserv,Limit Break,LimitBreak,"1,270.7","1,270.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=219,7:17
1층,Stetic,Chayo Kyota,BlackMage,"13,223.8","12,903.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=24,7:17
1층,Stetic,Rin Kagerou,Dragoon,"12,488.6","13,020.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=27,7:17
1층,Stetic,Alice Loyce,Machinist,"11,753.3","11,371.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=23,7:17
1층,Stetic,Lunaria Nei,Monk,"10,603.2","10,829.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=26,7:17
1층,Stetic,Raiko Superior,Paladin,"7,485.3","7,245.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=28,7:17
1층,Stetic,Ashura Kara,Gunbreaker,"7,069.0","6,794.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=21,7:17
1층,Stetic,Isadoro Nina'el,WhiteMage,"7,035.3","6,869.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=223,7:17
1층,Stetic,Keya Licdhoxe,Scholar,"6,011.7","6,635.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=210,7:17
1층,Stetic,Limit Break,LimitBreak,"1,301.8","1,301.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=221,7:17
1층,Vinculum,Sakappe Hartmann,Monk,"12,636.4","12,588.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=26,7:17
1층,Vinculum,Ranko Kanzaki',BlackMage,"12,306.7","11,925.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=210,7:17
1층,Vinculum,Chiy Chan,Dragoon,"11,992.4","12,317.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=28,7:17
