층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
1층,Eichellogs,Shanna Banana,BlackMage,"11,096.1","9,902.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=4026,9:23
1층,Eichellogs,Nemi Atzutane,Bard,"10,428.3","10,368.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=403,9:23
1층,Eichellogs,Laforialyara Fargen,Dragoon,"9,574.9","9,815.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=4027,9:23
1층,Eichellogs,Ziderza Amare,Dancer,"8,635.1","9,954.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=4025,9:23
1층,Eichellogs,Ceric Greave,Gunbreaker,"6,639.3","6,370.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=4024,9:23
1층,Eichellogs,Hurrycain Storm,Paladin,"5,487.5","5,317.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=4019,9:23
1층,Eichellogs,Izu Zonga,WhiteMage,"4,810.3","4,676.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=4023,9:23
1층,Eichellogs,Galaxion Starstrike,Scholar,"2,883.7","3,149.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=4028,9:23
1층,Eichellogs,Limit Break,LimitBreak,921.7,921.7,https://www.fflogs.com/zone/rankings/29#boss=65&page=4038,9:23
1층,L'Ordre des Ombres,Korinthea Winters,Monk,"12,503.4","11,811.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=401,9:23
1층,L'Ordre des Ombres,Eren Reave,BlackMage,"10,835.0","10,365.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=4036,9:23
1층,L'Ordre des Ombres,Hina Dragneel,Dragoon,"9,565.4","9,728.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=4040,9:23
1층,L'Ordre des Ombres,Lewis Willz,Dancer,"8,010.6","9,254.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=4034,9:23
1층,L'Ordre des Ombres,Miyuki Yukimura,Paladin,"5,491.9","5,281.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=4035,9:23
1층,L'Ordre des Ombres,Hiro Masamune,Gunbreaker,"4,319.5","4,093.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=4038,9:23
1층,L'Ordre des Ombres,Natsu Mimi,WhiteMage,"4,247.6","4,146.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=4039,9:23
1층,L'Ordre des Ombres,Rick Storm,Scholar,"4,116.4","4,408.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=4037,9:23
1층,L'Ordre des Ombres,Limit Break,LimitBreak,"1,149.8","1,149.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=4045,9:23
1층,Zephyr's Symphony,Whale Lip-L,Summoner,"10,816.5","10,665.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=4032,9:24
1층,Zephyr's Symphony,Sintharia Shadowmoon,Dragoon,"10,382.1","10,468.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=4030,9:24
1층,Zephyr's Symphony,Blipdoul Poulp,Monk,"10,316.6","9,396.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=4037,9:24
1층,Zephyr's Symphony,Y'mhiko E'ko,Dancer,"8,767.4","9,615.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=4036,9:24
1층,Zephyr's Symphony,Suou Polaali,Warrior,"6,365.6","6,086.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=4038,9:24
1층,Zephyr's Symphony,Nonos Angus,Gunbreaker,"5,477.6","5,210.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=4034,9:24
1층,Zephyr's Symphony,Metal Noob,WhiteMage,"4,695.3","4,525.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=4039,9:24
1층,Zephyr's Symphony,Osangar Tainshar,Astrologian,"2,334.5","3,188.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=4035,9:24
1층,Zephyr's Symphony,Limit Break,LimitBreak,"1,171.9","1,171.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=4048,9:24
1층,That's a Disband,Talon Rasha,Machinist,"11,101.5","10,560.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=405,9:24
1층,That's a Disband,Mute Winter,BlackMage,"10,744.7","10,589.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=402,9:24
1층,That's a Disband,Agrias Ward,Dragoon,"9,789.7","9,877.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=408,9:24
1층,That's a Disband,Matt Galaxy,RedMage,"9,253.2","9,364.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=407,9:24
1층,That's a Disband,Madiq'is Massif,Gunbreaker,"5,642.8","5,471.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=409,9:24
1층,That's a Disband,Alexa Scarlet,Paladin,"5,567.9","5,419.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=406,9:24
1층,That's a Disband,Faris Aldaw',WhiteMage,"4,889.3","4,794.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=404,9:24
1층,That's a Disband,Yoka Ayrih,Astrologian,"2,306.1","3,217.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=401,9:24
1층,That's a Disband,Limit Break,LimitBreak,937.3,937.3,https://www.fflogs.com/zone/rankings/29#boss=65&page=4019,9:24
1층,4Fun Players,B'aslin Cahrta,Machinist,"10,652.0","10,046.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=4048,9:24
1층,4Fun Players,Kento Avgsus,Dragoon,"10,521.5","10,479.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=4053,9:24
1층,4Fun Players,Dansobert Weekes,Bard,"9,621.5","9,588.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=4049,9:24
1층,4Fun Players,Maylenne Astaria,RedMage,"8,961.0","9,328.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=4016,9:24
1층,4Fun Players,Chris Cat,Gunbreaker,"5,987.8","5,640.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=4050,9:24
