층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
1층,Meld Vitality,Nashu Rhiki,Summoner,"11,478.3","11,239.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=461,9:34
1층,Meld Vitality,Minami Usui,Dragoon,"10,506.2","10,453.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=469,9:34
1층,Meld Vitality,Arden Hawthorne,Monk,"9,016.0","8,777.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=466,9:34
1층,Meld Vitality,Elise Eden,Bard,"7,496.0","7,558.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=468,9:34
1층,Meld Vitality,Julius Venatica,Paladin,"6,514.8","6,230.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=465,9:34
1층,Meld Vitality,Rhomeo Duskchaser,DarkKnight,"6,227.4","5,977.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=463,9:34
1층,Meld Vitality,Jesse Amur,Astrologian,"4,238.5","4,940.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=464,9:34
1층,Meld Vitality,Miss Qo'te,Scholar,"2,698.2","3,000.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=467,9:34
1층,Meld Vitality,Limit Break,LimitBreak,"1,149.4","1,149.4",https://www.fflogs.com/zone/rankings/29#boss=65&page=4625,9:34
1층,Frostwind,Zarin Anxiosa,BlackMage,"11,502.8","11,276.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=467,9:34
1층,Frostwind,Nin Ko,Dragoon,"10,654.7","11,028.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=469,9:34
1층,Frostwind,Abyss Walker,Samurai,"9,745.5","9,416.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=4623,9:34
1층,Frostwind,Esdeath Geass,RedMage,"7,704.7","7,907.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=466,9:34
1층,Frostwind,Altamir Shardlight,DarkKnight,"6,111.6","5,964.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=4625,9:34
1층,Frostwind,Amalen Kopfholz,Warrior,"5,073.1","4,987.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=4626,9:34
1층,Frostwind,Kuri Chisana,WhiteMage,"3,997.0","3,953.6",https://www.fflogs.com/zone/rankings/29#boss=65&page=4610,9:34
1층,Frostwind,Neriya Nilnocera,Scholar,"3,262.8","3,518.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=468,9:34
1층,Frostwind,Limit Break,LimitBreak,"1,165.8","1,165.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=4620,9:34
1층,FLAT is justice,Siesta Fiesta,BlackMage,"12,218.8","10,908.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=464,9:34
1층,FLAT is justice,Ethicia Deynia,Dragoon,"10,558.3","10,841.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=465,9:34
1층,FLAT is justice,Poke Chan,Samurai,"9,499.3","9,284.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=467,9:34
1층,FLAT is justice,Mir Rax,Dancer,"7,913.5","9,081.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=4610,9:34
1층,FLAT is justice,Funky Monks,Warrior,"6,239.1","6,145.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=466,9:34
1층,FLAT is justice,Aron Tsumi,DarkKnight,"5,871.4","5,742.0",https://www.fflogs.com/zone/rankings/29#boss=65&page=461,9:34
1층,FLAT is justice,Fake News,WhiteMage,"3,119.5","3,006.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=468,9:34
1층,FLAT is justice,Greil Addams,Scholar,"2,871.9","3,282.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=463,9:34
1층,FLAT is justice,Limit Break,LimitBreak,935.3,935.3,https://www.fflogs.com/zone/rankings/29#boss=65&page=4620,9:34
1층,Paragons,Dahara Farhart,BlackMage,"10,757.3","9,713.5",https://www.fflogs.com/zone/rankings/29#boss=65&page=465,9:34
1층,Paragons,Zireael Zilong,Samurai,"10,274.4","10,039.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=469,9:34
1층,Paragons,Kreiger Grey,Bard,"9,494.4","9,697.3",https://www.fflogs.com/zone/rankings/29#boss=65&page=466,9:34
1층,Paragons,Grydala Gorefiend,Dancer,"7,831.1","9,177.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=461,9:34
1층,Paragons,Loycifer Deytrkmajerb,Warrior,"6,464.8","6,353.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=463,9:34
1층,Paragons,Kticon Kradi,DarkKnight,"6,454.9","6,268.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=464,9:34
1층,Paragons,Glovie Thecanadian,WhiteMage,"4,148.2","4,032.8",https://www.fflogs.com/zone/rankings/29#boss=65&page=468,9:34
1층,Paragons,Tatsutsu Alderwind,Scholar,"2,900.5","3,042.9",https://www.fflogs.com/zone/rankings/29#boss=65&page=467,9:34
1층,Paragons,Limit Break,LimitBreak,927.9,927.9,https://www.fflogs.com/zone/rankings/29#boss=65&page=4620,9:34
1층,Riskbreakers,Frey Jun,BlackMage,"11,064.8","10,410.1",https://www.fflogs.com/zone/rankings/29#boss=65&page=465,9:34
1층,Riskbreakers,Zaza Penhallow,Dragoon,"10,321.3","10,338.7",https://www.fflogs.com/zone/rankings/29#boss=65&page=468,9:34
1층,Riskbreakers,Lily Penhallow,Machinist,"10,261.0","9,871.2",https://www.fflogs.com/zone/rankings/29#boss=65&page=464,9:34
