층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
4,Blind Prog,Alex Slekbit,Monk,"15,522.6","14,264.9",https://www.fflogs.com/zone/rankings/29#boss=68&page=28,12:11
4,Blind Prog,Aloh'ir Lazoran,Summoner,"13,619.2","13,597.6",https://www.fflogs.com/zone/rankings/29#boss=68&page=24,12:11
4,Blind Prog,Maya Kimura,Dragoon,"13,354.9","13,615.1",https://www.fflogs.com/zone/rankings/29#boss=68&page=23,12:11
4,Blind Prog,Zwin Aswad,Dancer,"11,795.5","13,114.9",https://www.fflogs.com/zone/rankings/29#boss=68&page=27,12:11
4,Blind Prog,Ncmacy Tachibana,Paladin,"8,350.2","8,051.8",https://www.fflogs.com/zone/rankings/29#boss=68&page=29,12:11
4,Blind Prog,Bun Breaker,DarkKnight,"7,620.1","7,307.7",https://www.fflogs.com/zone/rankings/29#boss=68&page=21,12:11
4,Blind Prog,Xau Rabntah,WhiteMage,"6,658.0","6,468.6",https://www.fflogs.com/zone/rankings/29#boss=68&page=26,12:11
4,Blind Prog,Pimoh Orinx,Scholar,"5,068.5","5,568.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=25,12:11
4,Blind Prog,Limit Break,LimitBreak,"1,260.4","1,260.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=225,12:11
4,黒人,Punitz Numb,Monk,"14,533.6","14,228.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=2444,12:11
4,黒人,Chimpanzee Bonobo,Dragoon,"14,159.2","14,297.1",https://www.fflogs.com/zone/rankings/29#boss=68&page=2412,12:11
4,黒人,Shoca Adm,Bard,"12,287.8","12,286.1",https://www.fflogs.com/zone/rankings/29#boss=68&page=2446,12:11
4,黒人,Zucco Pecco,RedMage,"11,886.3","12,332.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=2449,12:11
4,黒人,Noel Fletcher,Gunbreaker,"8,652.6","8,238.1",https://www.fflogs.com/zone/rankings/29#boss=68&page=2445,12:11
4,黒人,Flowey Flower,Paladin,"8,344.1","8,019.8",https://www.fflogs.com/zone/rankings/29#boss=68&page=2451,12:11
4,黒人,Yucca Edenfelde,Scholar,"6,632.0","7,196.1",https://www.fflogs.com/zone/rankings/29#boss=68&page=2447,12:11
4,黒人,Amariri Amari,WhiteMage,"5,421.9","5,319.7",https://www.fflogs.com/zone/rankings/29#boss=68&page=2450,12:11
4,黒人,Limit Break,LimitBreak,"1,421.7","1,421.7",https://www.fflogs.com/zone/rankings/29#boss=68&page=229,12:11
4,The Future is Now,Shia Aitchess,BlackMage,"16,127.5","14,491.9",https://www.fflogs.com/zone/rankings/29#boss=68&page=27,12:11
4,The Future is Now,Tyrith Peng,Monk,"13,642.5","13,605.0",https://www.fflogs.com/zone/rankings/29#boss=68&page=26,12:11
4,The Future is Now,Serith Vastyne,Dragoon,"13,251.1","13,490.6",https://www.fflogs.com/zone/rankings/29#boss=68&page=210,12:11
4,The Future is Now,Anime Tiddy,Dancer,"10,143.5","11,785.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=22,12:11
4,The Future is Now,Muscle Magus,Paladin,"7,937.4","7,713.5",https://www.fflogs.com/zone/rankings/29#boss=68&page=29,12:11
4,The Future is Now,Sarren Oreanis,Gunbreaker,"7,369.7","7,078.6",https://www.fflogs.com/zone/rankings/29#boss=68&page=28,12:11
4,The Future is Now,Khione Braveheart,WhiteMage,"7,219.1","7,011.3",https://www.fflogs.com/zone/rankings/29#boss=68&page=220,12:11
4,The Future is Now,Inor'i Yuzuriha,Scholar,"6,175.0","6,689.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=25,12:11
4,The Future is Now,Limit Break,LimitBreak,"1,266.4","1,266.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=218,12:11
4,melees fken suk,Nyaa Desu,Dragoon,"15,133.9","14,067.3",https://www.fflogs.com/zone/rankings/29#boss=68&page=23,12:11
4,melees fken suk,Cynndara Flametongue,BlackMage,"14,049.7","13,496.9",https://www.fflogs.com/zone/rankings/29#boss=68&page=25,12:11
4,melees fken suk,Cima Remhrll,Ninja,"11,990.2","12,999.7",https://www.fflogs.com/zone/rankings/29#boss=68&page=28,12:11
4,melees fken suk,Ringabel Dim,Dancer,"10,593.4","11,983.8",https://www.fflogs.com/zone/rankings/29#boss=68&page=27,12:11
4,melees fken suk,Kyliee Ciel,Paladin,"8,707.6","8,326.0",https://www.fflogs.com/zone/rankings/29#boss=68&page=21,12:11
4,melees fken suk,Ali Kelly,Gunbreaker,"8,663.4","8,117.0",https://www.fflogs.com/zone/rankings/29#boss=68&page=29,12:11
4,melees fken suk,Shella Bee,WhiteMage,"6,979.8","6,711.9",https://www.fflogs.com/zone/rankings/29#boss=68&page=26,12:11
4,melees fken suk,Kesshou Nyx,Scholar,"5,552.5","5,967.9",https://www.fflogs.com/zone/rankings/29#boss=68&page=24,12:11
4,melees fken suk,Limit Break,LimitBreak,"1,485.4","1,485.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=223,12:11
4,かつじ軍団,Katsuzi Willful,Dragoon,"13,655.5","13,971.1",https://www.fflogs.com/zone/rankings/29#boss=68&page=27,12:12
4,かつじ軍団,Pekoe San,Bard,"13,050.3","13,265.5",https://www.fflogs.com/zone/rankings/29#boss=68&page=23,12:12
4,かつじ軍団,Mooon Mooon,BlackMage,"12,477.8","12,275.0",https://www.fflogs.com/zone/rankings/29#boss=68&page=21,12:12
4,かつじ軍団,Some Inu,Machinist,"12,149.1","11,960.5",https://www.fflogs.com/zone/rankings/29#boss=68&page=28,12:12
4,かつじ軍団,Nassy Nope,Paladin,"8,522.2","8,335.7",https://www.fflogs.com/zone/rankings/29#boss=68&page=26,12:12
4,かつじ軍団,Rhea Lizha,WhiteMage,"7,970.6","7,754.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=29,12:12
4,かつじ軍団,Noto Sin,DarkKnight,"7,762.0","7,565.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=25,12:12
4,かつじ軍団,Jil Lit,Scholar,"6,062.2","6,522.2",https://www.fflogs.com/zone/rankings/29#boss=68&page=22,12:12
4,かつじ軍団,Limit Break,LimitBreak,"1,871.1","1,871.1",https://www.fflogs.com/zone/rankings/29#boss=68&page=221,12:12
4,:3c,Maik Tuli,Dragoon,"14,270.1","13,906.3",https://www.fflogs.com/zone/rankings/29#boss=68&page=25,12:12
4,:3c,C'zhumii Rahz,Machinist,"12,739.1","11,605.9",https://www.fflogs.com/zone/rankings/29#boss=68&page=289,12:12
4,:3c,Tori Tortellini,RedMage,"12,558.2","12,761.0",https://www.fflogs.com/zone/rankings/29#boss=68&page=287,12:12
