층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
4,Undertale,Bad Woman,Monk,"14,174.5","14,129.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=447,12:35
4,Undertale,Omega Kaiki,Dragoon,"13,143.2","13,397.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=455,12:35
4,Undertale,Fuufu Tiramisu,Summoner,"12,548.5","12,731.0",https://www.fflogs.com/zone/rankings/29#boss=68&page=449,12:35
4,Undertale,Altium Designer,Machinist,"10,783.0","10,521.0",https://www.fflogs.com/zone/rankings/29#boss=68&page=451,12:35
4,Undertale,Library Tarkzoie,DarkKnight,"7,811.2","7,594.8",https://www.fflogs.com/zone/rankings/29#boss=68&page=448,12:35
4,Undertale,Mitsuki Rin,WhiteMage,"7,229.4","7,122.0",https://www.fflogs.com/zone/rankings/29#boss=68&page=452,12:35
4,Undertale,Joey Wong,Paladin,"7,059.5","6,903.9",https://www.fflogs.com/zone/rankings/29#boss=68&page=454,12:35
4,Undertale,Ember Shimada,Scholar,"6,662.3","7,012.3",https://www.fflogs.com/zone/rankings/29#boss=68&page=424,12:35
4,Undertale,Limit Break,LimitBreak,"1,325.4","1,325.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=468,12:35
4,Tinpan Game,R' Alter,BlackMage,"16,272.6","14,470.9",https://www.fflogs.com/zone/rankings/29#boss=68&page=46,12:35
4,Tinpan Game,Blitz Lampo,Dragoon,"13,613.2","13,718.8",https://www.fflogs.com/zone/rankings/29#boss=68&page=45,12:35
4,Tinpan Game,Charlotte Ehre,Monk,"13,473.1","13,291.3",https://www.fflogs.com/zone/rankings/29#boss=68&page=48,12:35
4,Tinpan Game,Inter Cept,Dancer,"10,044.8","11,545.5",https://www.fflogs.com/zone/rankings/29#boss=68&page=43,12:35
4,Tinpan Game,Coke Vf,Paladin,"8,394.0","8,168.7",https://www.fflogs.com/zone/rankings/29#boss=68&page=41,12:35
4,Tinpan Game,R'nabyano Chiropon,Gunbreaker,"7,724.9","7,482.2",https://www.fflogs.com/zone/rankings/29#boss=68&page=44,12:35
4,Tinpan Game,Mojo Rr,WhiteMage,"6,074.2","5,919.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=49,12:35
4,Tinpan Game,Yuri Chiratto,Astrologian,"4,273.3","5,273.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=47,12:35
4,Tinpan Game,Limit Break,LimitBreak,698.5,698.5,https://www.fflogs.com/zone/rankings/29#boss=68&page=420,12:35
