층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
4,I watched a Mr. Happy guide,Meowseph Stalin,Dragoon,"15,470.2","14,296.8",https://www.fflogs.com/zone/rankings/29#boss=68&page=717,12:51
4,I watched a Mr. Happy guide,Saori Kimura,Bard,"12,493.0","12,517.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=75,12:51
4,I watched a Mr. Happy guide,Myuze Ackerman,Summoner,"12,286.3","12,201.0",https://www.fflogs.com/zone/rankings/29#boss=68&page=715,12:51
4,I watched a Mr. Happy guide,Nota Furi'irl,Dancer,"11,139.1","12,668.5",https://www.fflogs.com/zone/rankings/29#boss=68&page=76,12:51
4,I watched a Mr. Happy guide,Undie San,Paladin,"7,506.6","7,231.5",https://www.fflogs.com/zone/rankings/29#boss=68&page=714,12:51
4,I watched a Mr. Happy guide,Kyani Jawantal,Warrior,"6,926.7","6,719.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=711,12:51
4,I watched a Mr. Happy guide,Telalia Noxgath,WhiteMage,"6,516.6","6,260.1",https://www.fflogs.com/zone/rankings/29#boss=68&page=718,12:51
4,I watched a Mr. Happy guide,Hadou Sifu,Scholar,"5,387.1","5,830.8",https://www.fflogs.com/zone/rankings/29#boss=68&page=79,12:51
4,I watched a Mr. Happy guide,Limit Break,LimitBreak,"1,163.3","1,163.3",https://www.fflogs.com/zone/rankings/29#boss=68&page=737,12:51
4,Dango Daikazoku,Chizuru Yaritomo,Samurai,"13,806.8","13,238.9",https://www.fflogs.com/zone/rankings/29#boss=68&page=78,12:51
4,Dango Daikazoku,Deefunx Priss,Dragoon,"12,833.4","13,076.7",https://www.fflogs.com/zone/rankings/29#boss=68&page=73,12:51
4,Dango Daikazoku,Captain Swiftsong,Bard,"12,260.2","12,300.8",https://www.fflogs.com/zone/rankings/29#boss=68&page=75,12:51
4,Dango Daikazoku,Eksy Cruz,RedMage,"11,977.8","12,442.9",https://www.fflogs.com/zone/rankings/29#boss=68&page=76,12:51
4,Dango Daikazoku,Cinderion Ganathain,Paladin,"8,227.7","7,919.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=71,12:51
4,Dango Daikazoku,Watwot Shotwot,DarkKnight,"7,391.9","7,156.7",https://www.fflogs.com/zone/rankings/29#boss=68&page=74,12:51
4,Dango Daikazoku,Cute Crick,WhiteMage,"6,705.8","6,538.0",https://www.fflogs.com/zone/rankings/29#boss=68&page=79,12:51
4,Dango Daikazoku,Fafae Fae,Scholar,"5,107.6","5,637.8",https://www.fflogs.com/zone/rankings/29#boss=68&page=77,12:51
4,Dango Daikazoku,Limit Break,LimitBreak,718.2,718.2,https://www.fflogs.com/zone/rankings/29#boss=68&page=722,12:51
4,DelePi,Robyn Black,Samurai,"13,338.5","12,825.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=711,12:51
4,DelePi,Mkt Wind,Summoner,"12,537.8","12,508.9",https://www.fflogs.com/zone/rankings/29#boss=68&page=71,12:51
4,DelePi,Popo Ame,Dragoon,"12,467.5","12,882.5",https://www.fflogs.com/zone/rankings/29#boss=68&page=74,12:51
4,DelePi,Aphrodi Godknows,Bard,"12,385.0","12,705.8",https://www.fflogs.com/zone/rankings/29#boss=68&page=77,12:51
4,DelePi,Mahiru Refhy,Paladin,"8,119.7","7,924.8",https://www.fflogs.com/zone/rankings/29#boss=68&page=75,12:51
4,DelePi,Red Meiras,DarkKnight,"7,647.4","7,410.0",https://www.fflogs.com/zone/rankings/29#boss=68&page=73,12:51
4,DelePi,Tsukune Felton,WhiteMage,"6,844.4","6,654.5",https://www.fflogs.com/zone/rankings/29#boss=68&page=76,12:51
4,DelePi,Eve Altair,Scholar,"5,551.9","5,980.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=710,12:51
4,Team Comfy PJs,Celestaria Nightwing,Samurai,"13,807.3","13,278.9",https://www.fflogs.com/zone/rankings/29#boss=68&page=716,12:51
4,Team Comfy PJs,Nova Xandrevia,Dragoon,"13,141.0","13,528.3",https://www.fflogs.com/zone/rankings/29#boss=68&page=715,12:51
4,Team Comfy PJs,Nara Rhuwa,BlackMage,"12,589.8","12,312.3",https://www.fflogs.com/zone/rankings/29#boss=68&page=7143,12:51
4,Team Comfy PJs,Mika Yumiya,Bard,"11,370.3","11,588.0",https://www.fflogs.com/zone/rankings/29#boss=68&page=717,12:51
4,Team Comfy PJs,Sigrid Troeswys,Warrior,"7,200.0","7,127.6",https://www.fflogs.com/zone/rankings/29#boss=68&page=79,12:51
4,Team Comfy PJs,Emiya Shirou,Paladin,"7,141.8","7,001.9",https://www.fflogs.com/zone/rankings/29#boss=68&page=718,12:51
4,Team Comfy PJs,Anime Girlfriend,WhiteMage,"6,426.5","6,272.0",https://www.fflogs.com/zone/rankings/29#boss=68&page=710,12:51
4,Team Comfy PJs,Aella Elysia,Scholar,"5,701.6","6,269.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=714,12:51
4,Team Comfy PJs,Limit Break,LimitBreak,"1,528.7","1,528.7",https://www.fflogs.com/zone/rankings/29#boss=68&page=731,12:51
4,Rough Divide,W' Peace,Monk,"13,907.0","13,782.3",https://www.fflogs.com/zone/rankings/29#boss=68&page=78,12:51
4,Rough Divide,Eophona Personata,Bard,"12,736.3","12,860.1",https://www.fflogs.com/zone/rankings/29#boss=68&page=713,12:51
4,Rough Divide,Posi Nbolo,Summoner,"12,668.0","12,601.3",https://www.fflogs.com/zone/rankings/29#boss=68&page=717,12:51
4,Rough Divide,Laura Volpheed,Dragoon,"11,430.0","11,698.6",https://www.fflogs.com/zone/rankings/29#boss=68&page=715,12:51
4,Rough Divide,Aruneris Radicanne,Gunbreaker,"7,835.3","7,495.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=79,12:51
4,Rough Divide,Tinatilia Tena,Scholar,"7,231.9","7,686.2",https://www.fflogs.com/zone/rankings/29#boss=68&page=712,12:51
4,Rough Divide,Effie Shironoir,Paladin,"6,957.5","6,766.0",https://www.fflogs.com/zone/rankings/29#boss=68&page=710,12:51
4,Rough Divide,Farid Irene,WhiteMage,"5,295.4","5,171.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=716,12:51
4,Rough Divide,Limit Break,LimitBreak,774.5,774.5,https://www.fflogs.com/zone/rankings/29#boss=68&page=729,12:51
4,Certified Bruh Moment,Myra Castanea,Monk,"16,001.7","14,397.8",https://www.fflogs.com/zone/rankings/29#boss=68&page=726,12:51
4,Certified Bruh Moment,Artoran Valfor,Bard,"11,990.6","11,868.2",https://www.fflogs.com/zone/rankings/29#boss=68&page=728,12:51
4,Certified Bruh Moment,Eleuin Mirana,RedMage,"11,180.8","11,733.9",https://www.fflogs.com/zone/rankings/29#boss=68&page=727,12:51
4,Certified Bruh Moment,Lif Harvestmann,Dancer,"10,740.3","12,282.8",https://www.fflogs.com/zone/rankings/29#boss=68&page=729,12:51
4,Certified Bruh Moment,Willielmus Fairclough,Paladin,"8,122.7","7,779.7",https://www.fflogs.com/zone/rankings/29#boss=68&page=731,12:51
4,Certified Bruh Moment,Blzter Kaein,DarkKnight,"7,505.5","7,108.1",https://www.fflogs.com/zone/rankings/29#boss=68&page=725,12:51
4,Certified Bruh Moment,Mihli Zhwan,WhiteMage,"6,302.6","6,144.5",https://www.fflogs.com/zone/rankings/29#boss=68&page=730,12:51
4,Certified Bruh Moment,Angelic Droid,Scholar,"5,958.8","6,488.0",https://www.fflogs.com/zone/rankings/29#boss=68&page=71,12:51
4,Certified Bruh Moment,Limit Break,LimitBreak,"1,135.3","1,135.3",https://www.fflogs.com/zone/rankings/29#boss=68&page=7150,12:51
4,Chaotic Neutral,Myst Vearn,Monk,"14,587.9","14,182.6",https://www.fflogs.com/zone/rankings/29#boss=68&page=7142,12:51
4,Chaotic Neutral,Windy Soul,Dragoon,"13,947.7","14,044.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=71797,12:51
4,Chaotic Neutral,Darwinia Ixthania,Summoner,"12,226.1","12,242.6",https://www.fflogs.com/zone/rankings/29#boss=68&page=71795,12:51
4,Chaotic Neutral,Recca H',Bard,"11,476.2","11,550.1",https://www.fflogs.com/zone/rankings/29#boss=68&page=71794,12:51
4,Chaotic Neutral,Shoot'the Girl'first,Gunbreaker,"7,617.2","7,273.3",https://www.fflogs.com/zone/rankings/29#boss=68&page=71792,12:51
4,Chaotic Neutral,Hansha Hikari,Warrior,"7,189.8","7,002.2",https://www.fflogs.com/zone/rankings/29#boss=68&page=71871,12:51
4,Chaotic Neutral,Taako From-tv,WhiteMage,"6,512.5","6,301.0",https://www.fflogs.com/zone/rankings/29#boss=68&page=71793,12:51
4,Chaotic Neutral,Neo Narrlocke,Astrologian,"3,470.5","4,431.9",https://www.fflogs.com/zone/rankings/29#boss=68&page=71791,12:51
4,Chaotic Neutral,Limit Break,LimitBreak,"1,879.2","1,879.2",https://www.fflogs.com/zone/rankings/29#boss=68&page=71544,12:51
4,pppLand,Fried Snickers,Dragoon,"13,035.2","13,137.9",https://www.fflogs.com/zone/rankings/29#boss=68&page=720,12:52
4,pppLand,Rio Co,Bard,"12,557.2","12,501.1",https://www.fflogs.com/zone/rankings/29#boss=68&page=719,12:52
4,pppLand,Chaleur Myostis,Summoner,"12,065.5","11,674.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=77,12:52
4,pppLand,Catherine Carlsoon,Ninja,"11,246.4","12,552.6",https://www.fflogs.com/zone/rankings/29#boss=68&page=721,12:52
4,pppLand,Shiki Men,DarkKnight,"8,266.5","7,728.5",https://www.fflogs.com/zone/rankings/29#boss=68&page=718,12:52
4,pppLand,Makio Gallardo,Gunbreaker,"8,244.7","7,699.8",https://www.fflogs.com/zone/rankings/29#boss=68&page=715,12:52
4,pppLand,Cacilia Kreuzer,WhiteMage,"5,896.6","5,599.7",https://www.fflogs.com/zone/rankings/29#boss=68&page=714,12:52
4,pppLand,Ringo Poyo,Scholar,"5,792.1","6,210.0",https://www.fflogs.com/zone/rankings/29#boss=68&page=74,12:52
4,pppLand,Limit Break,LimitBreak,"1,755.2","1,755.2",https://www.fflogs.com/zone/rankings/29#boss=68&page=741,12:52
4,Halicarnasse eSport League,Suzune Noraneko,Samurai,"14,124.2","13,225.0",https://www.fflogs.com/zone/rankings/29#boss=68&page=7565,12:52
4,Halicarnasse eSport League,Obnoxious Gody,Bard,"12,777.0","12,639.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=7564,12:52
4,Halicarnasse eSport League,Aurora Phoenix,Monk,"12,528.1","12,493.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=7562,12:52
4,Halicarnasse eSport League,Yll Manashiftplz,RedMage,"12,403.2","12,830.6",https://www.fflogs.com/zone/rankings/29#boss=68&page=7633,12:52
4,Halicarnasse eSport League,Zielan Shemhazai,Gunbreaker,"7,569.4","7,328.2",https://www.fflogs.com/zone/rankings/29#boss=68&page=7613,12:52
4,Halicarnasse eSport League,Arome Cerise,Paladin,"7,286.7","7,051.2",https://www.fflogs.com/zone/rankings/29#boss=68&page=7561,12:52
4,Halicarnasse eSport League,Yui Felyne,WhiteMage,"6,724.4","6,645.5",https://www.fflogs.com/zone/rankings/29#boss=68&page=7563,12:52
4,Halicarnasse eSport League,Aigis Oberyth,Astrologian,"4,826.0","6,025.9",https://www.fflogs.com/zone/rankings/29#boss=68&page=7524,12:52
4,Halicarnasse eSport League,Limit Break,LimitBreak,728.5,728.5,https://www.fflogs.com/zone/rankings/29#boss=68&page=768,12:52
4,Two and a Half Koreans,Toasty Buns,BlackMage,"13,142.6","12,795.1",https://www.fflogs.com/zone/rankings/29#boss=68&page=71,12:52
4,Two and a Half Koreans,Sasha Ridley,Dragoon,"13,081.0","13,459.1",https://www.fflogs.com/zone/rankings/29#boss=68&page=74,12:52
4,Two and a Half Koreans,Okiu Matsui,Monk,"12,845.7","13,019.7",https://www.fflogs.com/zone/rankings/29#boss=68&page=73,12:52
4,Two and a Half Koreans,Oni Freelove,Machinist,"12,398.4","12,166.3",https://www.fflogs.com/zone/rankings/29#boss=68&page=72,12:52
4,Two and a Half Koreans,Rin Windrider,Gunbreaker,"7,582.4","7,356.4",https://www.fflogs.com/zone/rankings/29#boss=68&page=79,12:52
4,Two and a Half Koreans,Stealth Sai,Paladin,"7,490.7","7,315.2",https://www.fflogs.com/zone/rankings/29#boss=68&page=78,12:52
