층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
4,Prog Frogs,Pepe Hands,Monk,"15,206.8","14,873.6",https://www.fflogs.com/zone/rankings/29#boss=68&page=85,12:56
4,Prog Frogs,Red Champ,Dragoon,"14,201.8","14,261.3",https://www.fflogs.com/zone/rankings/29#boss=68&page=84,12:56
4,Prog Frogs,Jello Cupcake,Bard,"11,901.4","11,955.2",https://www.fflogs.com/zone/rankings/29#boss=68&page=81,12:56
4,Prog Frogs,Passionate Nathan,RedMage,"11,346.9","11,755.7",https://www.fflogs.com/zone/rankings/29#boss=68&page=86,12:56
4,Prog Frogs,Trox Solitas,Paladin,"7,386.6","7,100.0",https://www.fflogs.com/zone/rankings/29#boss=68&page=876,12:56
4,Prog Frogs,Hot Pie,Gunbreaker,"6,862.0","6,546.7",https://www.fflogs.com/zone/rankings/29#boss=68&page=823,12:56
4,Prog Frogs,Norn Afah,WhiteMage,"5,701.4","5,556.9",https://www.fflogs.com/zone/rankings/29#boss=68&page=87,12:56
4,Prog Frogs,Dakota Johnson,Scholar,"5,080.7","5,638.2",https://www.fflogs.com/zone/rankings/29#boss=68&page=82,12:56
4,Prog Frogs,Limit Break,LimitBreak,698.9,698.9,https://www.fflogs.com/zone/rankings/29#boss=68&page=821,12:56
4,Friendship and Sandwiches,Nanami Himeno,Monk,"13,482.6","13,394.5",https://www.fflogs.com/zone/rankings/29#boss=68&page=83,12:56
4,Friendship and Sandwiches,Saellas Popo,BlackMage,"13,313.5","12,938.3",https://www.fflogs.com/zone/rankings/29#boss=68&page=88,12:56
4,Friendship and Sandwiches,Seras Victoria,Dragoon,"13,128.7","13,474.8",https://www.fflogs.com/zone/rankings/29#boss=68&page=810,12:56
4,Friendship and Sandwiches,Pika Loo,Bard,"12,478.9","12,753.0",https://www.fflogs.com/zone/rankings/29#boss=68&page=89,12:56
4,Friendship and Sandwiches,Nisus Ronfaure,DarkKnight,"7,588.1","7,309.6",https://www.fflogs.com/zone/rankings/29#boss=68&page=8283,12:56
4,Friendship and Sandwiches,Infinite Paradox,Paladin,"7,045.2","6,804.1",https://www.fflogs.com/zone/rankings/29#boss=68&page=84,12:56
