층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
3,Abysm,Petite Poutine,BlackMage,"14,848.3","14,619.2",https://www.fflogs.com/zone/rankings/29#boss=6712,8:35
3,Abysm,Megadank Memester,Monk,"14,309.6","14,411.7",https://www.fflogs.com/zone/rankings/29#boss=671,8:35
3,Abysm,Soviet Hammer,Dragoon,"14,296.3","14,618.2",https://www.fflogs.com/zone/rankings/29#boss=672,8:35
3,Abysm,Nox Aero,Machinist,"13,455.5","13,094.6",https://www.fflogs.com/zone/rankings/29#boss=6713,8:35
3,Abysm,Legacy I',WhiteMage,"9,115.2","9,007.1",https://www.fflogs.com/zone/rankings/29#boss=6711,8:35
3,Abysm,Nahira Vae,DarkKnight,"8,760.3","8,423.2",https://www.fflogs.com/zone/rankings/29#boss=676,8:35
3,Abysm,Inpending Death,Paladin,"8,482.8","8,292.5",https://www.fflogs.com/zone/rankings/29#boss=673,8:35
3,Abysm,Citalune Moon,Scholar,"7,729.6","8,531.3",https://www.fflogs.com/zone/rankings/29#boss=678,8:35
3,Abysm,Limit Break,LimitBreak,"1,159.4","1,159.4",https://www.fflogs.com/zone/rankings/29#boss=6719,8:35
3,Chaotic Neutral,Darwen Ixthania,BlackMage,"15,860.9","14,943.0",https://www.fflogs.com/zone/rankings/29#boss=67740,8:39
3,Chaotic Neutral,Myst Vearn,Monk,"15,139.7","15,139.7",https://www.fflogs.com/zone/rankings/29#boss=67739,8:39
3,Chaotic Neutral,Windy Soul,Dragoon,"13,755.5","13,898.9",https://www.fflogs.com/zone/rankings/29#boss=67609,8:39
3,Chaotic Neutral,Recca Honoo,Bard,"12,894.3","12,904.9",https://www.fflogs.com/zone/rankings/29#boss=67738,8:39
3,Chaotic Neutral,Narr Locke,WhiteMage,"9,351.3","9,057.6",https://www.fflogs.com/zone/rankings/29#boss=67736,8:39
3,Chaotic Neutral,Tsm Bandit,Warrior,"8,548.3","8,242.9",https://www.fflogs.com/zone/rankings/29#boss=67737,8:39
3,Chaotic Neutral,Eien Sakuzyo,Warrior,"8,372.0","8,122.2",https://www.fflogs.com/zone/rankings/29#boss=67741,8:39
3,Chaotic Neutral,Taako From-tv,Astrologian,"6,417.8","8,030.6",https://www.fflogs.com/zone/rankings/29#boss=67735,8:39
3,Chaotic Neutral,Limit Break,LimitBreak,"1,124.5","1,124.5",https://www.fflogs.com/zone/rankings/29#boss=6723,8:39
3,Neko's Monkey Sanctuary,Luciana Wolf,BlackMage,"15,729.3","14,832.5",https://www.fflogs.com/zone/rankings/29#boss=676,8:47
3,Neko's Monkey Sanctuary,Sang Sang,Monk,"15,360.2","14,624.5",https://www.fflogs.com/zone/rankings/29#boss=675,8:47
3,Neko's Monkey Sanctuary,Coyote Blue,Dragoon,"15,243.2","14,153.7",https://www.fflogs.com/zone/rankings/29#boss=6712,8:47
3,Neko's Monkey Sanctuary,Artemis Roze,Dancer,"11,559.4","13,053.3",https://www.fflogs.com/zone/rankings/29#boss=679,8:47
3,Neko's Monkey Sanctuary,Doogie Howser,Paladin,"8,245.5","7,885.2",https://www.fflogs.com/zone/rankings/29#boss=673,8:47
3,Neko's Monkey Sanctuary,Kachi Mikana,Gunbreaker,"8,230.6","7,783.8",https://www.fflogs.com/zone/rankings/29#boss=671,8:47
3,Neko's Monkey Sanctuary,Nekono Onnanoko,Scholar,"7,902.7","8,434.0",https://www.fflogs.com/zone/rankings/29#boss=674,8:47
3,Neko's Monkey Sanctuary,Aydan Jinh,Astrologian,"6,619.9","8,123.6",https://www.fflogs.com/zone/rankings/29#boss=678,8:47
3,Neko's Monkey Sanctuary,Limit Break,LimitBreak,"1,084.0","1,084.0",https://www.fflogs.com/zone/rankings/29#boss=6718,8:47
3,Mental Boom,Tatzu Uzumaki,Samurai,"15,178.5","14,413.6",https://www.fflogs.com/zone/rankings/29#boss=679,8:49
3,Mental Boom,Norvie Meraldor,Monk,"14,188.0","14,300.7",https://www.fflogs.com/zone/rankings/29#boss=675,8:49
3,Mental Boom,Fox Dyo,Machinist,"13,849.1","13,159.5",https://www.fflogs.com/zone/rankings/29#boss=674,8:49
3,Mental Boom,Cecilia Miller,Summoner,"13,665.0","13,676.5",https://www.fflogs.com/zone/rankings/29#boss=673,8:49
3,Mental Boom,Yaze Kuroichi,Gunbreaker,"8,733.3","8,294.3",https://www.fflogs.com/zone/rankings/29#boss=6714,8:49
3,Mental Boom,Shinso Allium,Paladin,"8,572.7","8,305.0",https://www.fflogs.com/zone/rankings/29#boss=676,8:49
3,Mental Boom,Styxxe Wright,Scholar,"7,846.5","8,575.6",https://www.fflogs.com/zone/rankings/29#boss=671,8:49
3,Mental Boom,Miuna Matsui,Astrologian,"6,379.4","7,687.3",https://www.fflogs.com/zone/rankings/29#boss=677,8:49
3,Mental Boom,Limit Break,LimitBreak,"1,169.9","1,169.9",https://www.fflogs.com/zone/rankings/29#boss=6723,8:49
3,Unreal,Unhoeflich Barost,Monk,"15,328.7","14,728.0",https://www.fflogs.com/zone/rankings/29#boss=6710,8:52
3,Unreal,Jump Man,RedMage,"13,877.9","13,882.6",https://www.fflogs.com/zone/rankings/29#boss=673,8:52
3,Unreal,Yumiya Nagatsuki,Bard,"13,026.6","12,804.8",https://www.fflogs.com/zone/rankings/29#boss=678,8:52
3,Unreal,Saobuks Blow,Ninja,"12,433.9","13,610.8",https://www.fflogs.com/zone/rankings/29#boss=677,8:52
3,Unreal,Tedoseirum Resanoca,Gunbreaker,"9,411.9","8,541.2",https://www.fflogs.com/zone/rankings/29#boss=676,8:52
3,Unreal,X'ihsa Aqi,Paladin,"9,077.8","8,486.3",https://www.fflogs.com/zone/rankings/29#boss=679,8:52
3,Unreal,Rico Yamazaki,WhiteMage,"8,713.0","8,356.3",https://www.fflogs.com/zone/rankings/29#boss=675,8:52
3,Unreal,Taihou Tsukryxin'vre,Astrologian,"6,377.9","7,837.6",https://www.fflogs.com/zone/rankings/29#boss=671,8:52
3,Unreal,Limit Break,LimitBreak,"1,101.4","1,101.4",https://www.fflogs.com/zone/rankings/29#boss=6717,8:52
3,Ascendance,Aix Len,Monk,"16,711.0","15,195.1",https://www.fflogs.com/zone/rankings/29#boss=6727,8:53
3,Ascendance,Tomada Rin,BlackMage,"13,790.5","13,491.1",https://www.fflogs.com/zone/rankings/29#boss=6728,8:53
3,Ascendance,Eve Moneypenny,Dragoon,"13,713.7","13,875.4",https://www.fflogs.com/zone/rankings/29#boss=6732,8:53
3,Ascendance,Kururu Kureru,Dancer,"11,219.8","13,182.4",https://www.fflogs.com/zone/rankings/29#boss=6726,8:53
3,Ascendance,Oiraha Bii,Gunbreaker,"8,760.4","8,501.0",https://www.fflogs.com/zone/rankings/29#boss=671,8:53
3,Ascendance,Soren Bjerg,WhiteMage,"8,659.8","8,434.7",https://www.fflogs.com/zone/rankings/29#boss=6730,8:53
3,Ascendance,Arsest Hong,DarkKnight,"8,550.4","8,183.5",https://www.fflogs.com/zone/rankings/29#boss=6724,8:53
3,Ascendance,Noah Liddell,Scholar,"6,580.1","7,122.5",https://www.fflogs.com/zone/rankings/29#boss=6729,8:53
3,Ascendance,Limit Break,LimitBreak,"1,095.6","1,095.6",https://www.fflogs.com/zone/rankings/29#boss=6741,8:53
3,Monster Energy™ Mango Loco,Avaritia Rake,Monk,"15,256.1","14,805.0",https://www.fflogs.com/zone/rankings/29#boss=6710,8:55
3,Monster Energy™ Mango Loco,Hiretsuna Surai,Machinist,"13,737.5","12,777.6",https://www.fflogs.com/zone/rankings/29#boss=673,8:55
3,Monster Energy™ Mango Loco,Alyx Flaire,Dragoon,"13,178.7","13,141.7",https://www.fflogs.com/zone/rankings/29#boss=676,8:55
3,Monster Energy™ Mango Loco,Keo Haru,RedMage,"12,707.2","13,201.9",https://www.fflogs.com/zone/rankings/29#boss=679,8:55
3,Monster Energy™ Mango Loco,Baltimoor Al'thanne,Gunbreaker,"8,927.7","8,266.5",https://www.fflogs.com/zone/rankings/29#boss=6713,8:55
3,Monster Energy™ Mango Loco,Pantsu Yespls,Paladin,"8,652.4","8,241.8",https://www.fflogs.com/zone/rankings/29#boss=671,8:55
3,Monster Energy™ Mango Loco,Fflogs Chad,Scholar,"8,045.9","8,608.0",https://www.fflogs.com/zone/rankings/29#boss=6712,8:55
3,Monster Energy™ Mango Loco,Balance Sama,Astrologian,"6,833.2","8,296.3",https://www.fflogs.com/zone/rankings/29#boss=675,8:55
3,Monster Energy™ Mango Loco,Limit Break,LimitBreak,"1,431.6","1,431.6",https://www.fflogs.com/zone/rankings/29#boss=6720,8:55
3,Takoyaki Gorge,Kasetu Bootcamp,Dragoon,"15,416.7","14,231.9",https://www.fflogs.com/zone/rankings/29#boss=671,8:57
3,Takoyaki Gorge,Kuroe Kuro,Monk,"13,825.8","13,772.3",https://www.fflogs.com/zone/rankings/29#boss=6710,8:57
3,Takoyaki Gorge,Okapi Ism,Summoner,"13,024.0","12,869.3",https://www.fflogs.com/zone/rankings/29#boss=672,8:57
3,Takoyaki Gorge,Amull Nor,Dancer,"11,397.3","13,243.2",https://www.fflogs.com/zone/rankings/29#boss=677,8:57
3,Takoyaki Gorge,Marco Bianco,Gunbreaker,"9,194.2","8,688.1",https://www.fflogs.com/zone/rankings/29#boss=6711,8:57
3,Takoyaki Gorge,Row Skywalker,Paladin,"8,625.2","8,288.6",https://www.fflogs.com/zone/rankings/29#boss=675,8:57
3,Takoyaki Gorge,Milk Choco',WhiteMage,"8,123.1","7,909.5",https://www.fflogs.com/zone/rankings/29#boss=674,8:57
3,Takoyaki Gorge,Shirill Brave,Scholar,"7,764.0","8,367.5",https://www.fflogs.com/zone/rankings/29#boss=676,8:57
3,Takoyaki Gorge,Limit Break,LimitBreak,"1,121.0","1,121.0",https://www.fflogs.com/zone/rankings/29#boss=6721,8:57
3,Guardian's RI branch,Wh De,BlackMage,"15,514.3","14,767.1",https://www.fflogs.com/zone/rankings/29#boss=671,8:57
3,Guardian's RI branch,Lyric Ribick,Monk,"15,152.0","14,608.5",https://www.fflogs.com/zone/rankings/29#boss=677,8:57
3,Guardian's RI branch,Poyo Dayo,Dragoon,"14,033.5","14,090.6",https://www.fflogs.com/zone/rankings/29#boss=676,8:57
3,Guardian's RI branch,Siena Rubel,Bard,"12,889.9","12,854.9",https://www.fflogs.com/zone/rankings/29#boss=674,8:57
3,Guardian's RI branch,Aruto Lihzeh,DarkKnight,"8,527.2","8,086.7",https://www.fflogs.com/zone/rankings/29#boss=6711,8:57
3,Guardian's RI branch,Elesmera Murray,Paladin,"7,898.2","7,538.3",https://www.fflogs.com/zone/rankings/29#boss=675,8:57
3,Guardian's RI branch,Riz Lilium,Scholar,"7,032.9","7,515.5",https://www.fflogs.com/zone/rankings/29#boss=678,8:57
3,Guardian's RI branch,Awayuki Kusushi,Astrologian,"6,231.8","7,818.2",https://www.fflogs.com/zone/rankings/29#boss=673,8:57
3,Guardian's RI branch,Limit Break,LimitBreak,"1,059.8","1,059.8",https://www.fflogs.com/zone/rankings/29#boss=6719,8:57
3,"You Do You, Boo Boo",Travmo Skyward,Monk,"15,827.5","15,137.6",https://www.fflogs.com/zone/rankings/29#boss=6782,8:58
3,"You Do You, Boo Boo",Frog Wahta,Dragoon,"14,288.7","14,222.4",https://www.fflogs.com/zone/rankings/29#boss=6783,8:58
3,"You Do You, Boo Boo",Ashika Hur'ai,Bard,"13,272.4","12,927.7",https://www.fflogs.com/zone/rankings/29#boss=675,8:58
3,"You Do You, Boo Boo",The Ched,RedMage,"13,207.2","13,570.5",https://www.fflogs.com/zone/rankings/29#boss=674,8:58
3,"You Do You, Boo Boo",Milo Sasu,Gunbreaker,"8,902.5","8,206.6",https://www.fflogs.com/zone/rankings/29#boss=6785,8:58
3,"You Do You, Boo Boo",E'lhum Nunh,Warrior,"8,329.7","7,951.8",https://www.fflogs.com/zone/rankings/29#boss=672,8:58
3,"You Do You, Boo Boo",Stardust Magebot,Scholar,"7,056.6","7,618.7",https://www.fflogs.com/zone/rankings/29#boss=6790,8:58
3,"You Do You, Boo Boo",Luluyu Lulu,Astrologian,"6,155.6","7,404.9",https://www.fflogs.com/zone/rankings/29#boss=6719,8:58
3,"You Do You, Boo Boo",Limit Break,LimitBreak,"1,163.0","1,163.0",https://www.fflogs.com/zone/rankings/29#boss=6731,8:58
3,Sea Shanty 2,Azusa Kyrielight,BlackMage,"14,833.4","14,588.0",https://www.fflogs.com/zone/rankings/29#boss=674,8:58
3,Sea Shanty 2,Celestia Krosis,Monk,"14,442.1","14,552.8",https://www.fflogs.com/zone/rankings/29#boss=675,8:58
3,Sea Shanty 2,Finroy Finory,Dragoon,"13,662.2","14,084.6",https://www.fflogs.com/zone/rankings/29#boss=6710,8:58
3,Sea Shanty 2,Brendino Qt,Machinist,"13,123.5","12,837.7",https://www.fflogs.com/zone/rankings/29#boss=679,8:58
3,Sea Shanty 2,Dank Maymay,Gunbreaker,"8,152.0","7,898.1",https://www.fflogs.com/zone/rankings/29#boss=673,8:58
3,Sea Shanty 2,Elise Li,WhiteMage,"7,891.8","7,747.1",https://www.fflogs.com/zone/rankings/29#boss=677,8:58
3,Sea Shanty 2,Lakoda Li,Warrior,"7,783.4","7,612.9",https://www.fflogs.com/zone/rankings/29#boss=672,8:58
3,Sea Shanty 2,Anastacia Pyre,Scholar,"7,142.9","7,710.0",https://www.fflogs.com/zone/rankings/29#boss=676,8:58
3,Sea Shanty 2,Limit Break,LimitBreak,"1,033.8","1,033.8",https://www.fflogs.com/zone/rankings/29#boss=6722,8:58
3,Ginyu Force,Alphys Yuubelle,BlackMage,"16,335.6","14,561.5",https://www.fflogs.com/zone/rankings/29#boss=678,8:59
3,Ginyu Force,Xiu Ye,Dragoon,"14,700.7","14,683.1",https://www.fflogs.com/zone/rankings/29#boss=6712,8:59
3,Ginyu Force,Winnie Pooh,Monk,"13,781.9","13,904.0",https://www.fflogs.com/zone/rankings/29#boss=679,8:59
3,Ginyu Force,Rai Nagisei,Dancer,"11,489.2","13,266.0",https://www.fflogs.com/zone/rankings/29#boss=674,8:59
3,Ginyu Force,Lavis Magana,Paladin,"8,538.0","8,245.0",https://www.fflogs.com/zone/rankings/29#boss=673,8:59
3,Ginyu Force,Lola Dragonsbane,WhiteMage,"7,729.6","7,540.9",https://www.fflogs.com/zone/rankings/29#boss=671,8:59
3,Ginyu Force,Martin Whitehall,Warrior,"7,374.7","7,147.0",https://www.fflogs.com/zone/rankings/29#boss=676,8:59
3,Ginyu Force,Deus Virtu,Scholar,"6,997.8","7,599.9",https://www.fflogs.com/zone/rankings/29#boss=675,8:59
3,Ginyu Force,Limit Break,LimitBreak,"1,117.3","1,117.3",https://www.fflogs.com/zone/rankings/29#boss=6717,8:59
3,:3c,Nico Nabesa,Monk,"14,679.8","14,064.6",https://www.fflogs.com/zone/rankings/29#boss=679,8:59
3,:3c,C'zhumii Rahz,Machinist,"14,211.6","12,973.6",https://www.fflogs.com/zone/rankings/29#boss=677,8:59
3,:3c,Tori Tortellini,RedMage,"12,889.1","13,262.5",https://www.fflogs.com/zone/rankings/29#boss=675,8:59
3,:3c,Knumi Kwok,Ninja,"12,572.1","13,623.1",https://www.fflogs.com/zone/rankings/29#boss=673,8:59
3,:3c,Dynzad Matuko,Gunbreaker,"9,336.2","8,448.2",https://www.fflogs.com/zone/rankings/29#boss=674,8:59
3,:3c,Dexiam Notras,Paladin,"9,171.3","8,573.9",https://www.fflogs.com/zone/rankings/29#boss=671,8:59
3,:3c,Amane Kajitsu,Scholar,"7,913.7","8,366.3",https://www.fflogs.com/zone/rankings/29#boss=676,8:59
3,:3c,Diamand Meath,Astrologian,"6,126.3","7,587.7",https://www.fflogs.com/zone/rankings/29#boss=678,8:59
3,:3c,Limit Break,LimitBreak,"1,064.5","1,064.5",https://www.fflogs.com/zone/rankings/29#boss=6720,8:59
3,The Flat Hydaelyn Society,Tunnel Visionary,Monk,"14,639.9","14,600.0",https://www.fflogs.com/zone/rankings/29#boss=677,9:01
3,The Flat Hydaelyn Society,Evaine Tempest,Dragoon,"14,230.2","14,516.4",https://www.fflogs.com/zone/rankings/29#boss=676,9:01
3,The Flat Hydaelyn Society,Ice Noctuna,Bard,"13,114.6","13,246.6",https://www.fflogs.com/zone/rankings/29#boss=675,9:01
3,The Flat Hydaelyn Society,Bronchy Saurus,Summoner,"13,046.2","12,923.7",https://www.fflogs.com/zone/rankings/29#boss=674,9:01
3,The Flat Hydaelyn Society,Pantsu Yespls,Paladin,"8,570.2","8,267.0",https://www.fflogs.com/zone/rankings/29#boss=671,9:01
3,The Flat Hydaelyn Society,Sagaris Cinders,Gunbreaker,"8,442.4","8,062.4",https://www.fflogs.com/zone/rankings/29#boss=678,9:01
3,The Flat Hydaelyn Society,Amelia Wafflesmack,WhiteMage,"8,284.9","8,063.1",https://www.fflogs.com/zone/rankings/29#boss=6711,9:01
3,The Flat Hydaelyn Society,Liah Mei,Scholar,"7,511.0","8,160.4",https://www.fflogs.com/zone/rankings/29#boss=673,9:01
3,Bud Squad,Thrusty Bagladeur,Monk,"16,130.4","14,601.6",https://www.fflogs.com/zone/rankings/29#boss=67330,9:02
3,Bud Squad,Not Zero,Dragoon,"13,809.4","14,129.5",https://www.fflogs.com/zone/rankings/29#boss=67332,9:02
3,Bud Squad,Spence Stragos,Summoner,"13,064.0","12,897.8",https://www.fflogs.com/zone/rankings/29#boss=67329,9:02
3,Bud Squad,Sera Skyefall,Dancer,"11,319.1","13,134.8",https://www.fflogs.com/zone/rankings/29#boss=674,9:02
3,Bud Squad,Iris Etesia,Paladin,"8,536.2","8,209.3",https://www.fflogs.com/zone/rankings/29#boss=67326,9:02
