층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
3,Working as Intended,Walter Franklin,Monk,"13,253.9","13,124.1",https://www.fflogs.com/zone/rankings/29#boss=67&page=212,10:38
3,Working as Intended,Olphilia Ri'ist,Bard,"11,224.2","11,294.2",https://www.fflogs.com/zone/rankings/29#boss=67&page=216,10:38
3,Working as Intended,Rhys Yshara,Dragoon,"11,137.6","11,447.7",https://www.fflogs.com/zone/rankings/29#boss=67&page=218,10:38
3,Working as Intended,Tempest Roulemet,Summoner,"11,106.2","11,260.1",https://www.fflogs.com/zone/rankings/29#boss=67&page=219,10:38
3,Working as Intended,Sam Bell,Paladin,"7,551.2","7,256.1",https://www.fflogs.com/zone/rankings/29#boss=67&page=215,10:38
3,Working as Intended,Stratos Masters,DarkKnight,"7,337.7","7,064.9",https://www.fflogs.com/zone/rankings/29#boss=67&page=217,10:38
3,Working as Intended,Kara Kielle,WhiteMage,"6,823.9","6,553.4",https://www.fflogs.com/zone/rankings/29#boss=67&page=213,10:38
3,Working as Intended,Taiga Lowell,Scholar,"4,628.0","5,062.2",https://www.fflogs.com/zone/rankings/29#boss=67&page=214,10:38
3,Working as Intended,Limit Break,LimitBreak,"1,303.0","1,303.0",https://www.fflogs.com/zone/rankings/29#boss=67&page=2123,10:38
3,Eden Pepes,Hudor Pls,Monk,"13,264.5","13,170.0",https://www.fflogs.com/zone/rankings/29#boss=67&page=2110,10:38
3,Eden Pepes,Linden Liou,Dragoon,"12,330.7","12,359.9",https://www.fflogs.com/zone/rankings/29#boss=67&page=213,10:38
3,Eden Pepes,Esta Ilixina,Bard,"12,228.3","12,262.1",https://www.fflogs.com/zone/rankings/29#boss=67&page=216,10:38
3,Eden Pepes,Ashe Sage,RedMage,"11,368.0","11,802.4",https://www.fflogs.com/zone/rankings/29#boss=67&page=217,10:38
3,Eden Pepes,Carpe Noctem,Paladin,"7,534.5","7,192.4",https://www.fflogs.com/zone/rankings/29#boss=67&page=211,10:38
3,Eden Pepes,Macalile Cheezerlin,Gunbreaker,"7,495.0","7,028.7",https://www.fflogs.com/zone/rankings/29#boss=67&page=214,10:38
3,Eden Pepes,Renzalie Celeda,Scholar,"5,326.1","5,802.2",https://www.fflogs.com/zone/rankings/29#boss=67&page=215,10:38
3,Eden Pepes,Amerlena Elondr,WhiteMage,"3,751.7","3,681.0",https://www.fflogs.com/zone/rankings/29#boss=67&page=2111,10:38
3,Eden Pepes,Limit Break,LimitBreak,"1,080.8","1,080.8",https://www.fflogs.com/zone/rankings/29#boss=67&page=2116,10:38
3,Purple Dragons,Mao Shizhong,Samurai,"14,262.8","12,220.0",https://www.fflogs.com/zone/rankings/29#boss=67&page=212,10:38
3,Purple Dragons,Tercino Lascaille,Dragoon,"12,605.4","12,532.7",https://www.fflogs.com/zone/rankings/29#boss=67&page=2111,10:38
3,Purple Dragons,Dirty Donut,RedMage,"11,249.4","11,618.1",https://www.fflogs.com/zone/rankings/29#boss=67&page=219,10:38
3,Purple Dragons,Einheria Weiss,Dancer,"10,118.5","11,551.9",https://www.fflogs.com/zone/rankings/29#boss=67&page=218,10:38
3,Purple Dragons,Javz Forester,Paladin,"7,934.9","7,627.4",https://www.fflogs.com/zone/rankings/29#boss=67&page=216,10:38
3,Purple Dragons,Seisa Tachibana,Gunbreaker,"6,426.5","6,175.0",https://www.fflogs.com/zone/rankings/29#boss=67&page=2110,10:38
3,Purple Dragons,Leanira Olynn,WhiteMage,"5,950.3","5,760.6",https://www.fflogs.com/zone/rankings/29#boss=67&page=217,10:38
3,Purple Dragons,Zodam Kulle,Astrologian,"4,498.9","5,561.1",https://www.fflogs.com/zone/rankings/29#boss=67&page=214,10:38
