층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
3,Curia Regis,Di G',Monk,"14,152.8","14,074.1",https://www.fflogs.com/zone/rankings/29#boss=67&page=69,9:54
3,Curia Regis,Kirara Kurokawa,Dragoon,"13,356.1","13,645.5",https://www.fflogs.com/zone/rankings/29#boss=67&page=627,9:54
3,Curia Regis,Veroth Ursuul,BlackMage,"13,180.4","12,999.1",https://www.fflogs.com/zone/rankings/29#boss=67&page=628,9:54
3,Curia Regis,Erica Court,Bard,"11,372.5","11,520.4",https://www.fflogs.com/zone/rankings/29#boss=67&page=626,9:54
3,Curia Regis,Mitsukai Shimakaze,Paladin,"7,323.4","7,064.4",https://www.fflogs.com/zone/rankings/29#boss=67&page=630,9:54
3,Curia Regis,Kyne Lyons,DarkKnight,"6,962.6","6,764.8",https://www.fflogs.com/zone/rankings/29#boss=67&page=610,9:54
3,Curia Regis,Kynbrochis Paydellus,WhiteMage,"6,371.1","6,231.8",https://www.fflogs.com/zone/rankings/29#boss=67&page=629,9:54
3,Curia Regis,Aava Arcslain,Scholar,"6,019.0","6,437.9",https://www.fflogs.com/zone/rankings/29#boss=67&page=631,9:54
3,Curia Regis,Limit Break,LimitBreak,"1,228.4","1,228.4",https://www.fflogs.com/zone/rankings/29#boss=67&page=643,9:54
3,Crow's Murder,Azuru Mitsuki,Monk,"13,486.4","13,524.0",https://www.fflogs.com/zone/rankings/29#boss=67&page=6506,9:54
3,Crow's Murder,Yuoa Moon,Dragoon,"13,169.9","13,413.2",https://www.fflogs.com/zone/rankings/29#boss=67&page=6507,9:54
3,Crow's Murder,Rabi Tulain,BlackMage,"12,471.2","12,277.3",https://www.fflogs.com/zone/rankings/29#boss=67&page=6502,9:54
3,Crow's Murder,Elusive Jump,Bard,"11,745.6","11,954.4",https://www.fflogs.com/zone/rankings/29#boss=67&page=668,9:54
3,Crow's Murder,Michu Lucis,Warrior,"7,575.6","7,407.2",https://www.fflogs.com/zone/rankings/29#boss=67&page=6508,9:54
3,Crow's Murder,Crow Hiroshima,DarkKnight,"7,342.2","7,029.3",https://www.fflogs.com/zone/rankings/29#boss=67&page=6505,9:54
3,Crow's Murder,Soma Chan,WhiteMage,"7,101.5","6,924.9",https://www.fflogs.com/zone/rankings/29#boss=67&page=6503,9:54
3,Crow's Murder,Alex Flail,Scholar,"6,123.1","6,485.1",https://www.fflogs.com/zone/rankings/29#boss=67&page=6504,9:54
3,Crow's Murder,Limit Break,LimitBreak,903.6,903.6,https://www.fflogs.com/zone/rankings/29#boss=67&page=636,9:54
3,Kajimayah,Yakku Gem,Dragoon,"14,526.6","13,426.8",https://www.fflogs.com/zone/rankings/29#boss=67&page=67,9:54
3,Kajimayah,Gus Abhainn,Monk,"13,073.4","12,808.5",https://www.fflogs.com/zone/rankings/29#boss=67&page=64,9:54
3,Kajimayah,Kotaro Donguri,Summoner,"12,840.0","12,751.2",https://www.fflogs.com/zone/rankings/29#boss=67&page=61,9:54
3,Kajimayah,Yu Daidoji,Dancer,"10,422.8","11,690.9",https://www.fflogs.com/zone/rankings/29#boss=67&page=66,9:54
3,Kajimayah,White Tiger,Gunbreaker,"7,694.0","7,348.3",https://www.fflogs.com/zone/rankings/29#boss=67&page=63,9:54
3,Kajimayah,Bomba Bonanza,Paladin,"7,358.4","7,054.9",https://www.fflogs.com/zone/rankings/29#boss=67&page=69,9:54
3,Kajimayah,Super Wacha,WhiteMage,"7,221.8","6,970.3",https://www.fflogs.com/zone/rankings/29#boss=67&page=68,9:54
3,Kajimayah,Magical Alberto,Astrologian,"5,662.7","6,749.0",https://www.fflogs.com/zone/rankings/29#boss=67&page=65,9:54
3,Kajimayah,Limit Break,LimitBreak,"1,144.2","1,144.2",https://www.fflogs.com/zone/rankings/29#boss=67&page=621,9:54
3,Big Dogs,Lexa Aihara,Dragoon,"14,356.6","13,557.8",https://www.fflogs.com/zone/rankings/29#boss=67&page=646,9:54
3,Big Dogs,Vox Veritatis,BlackMage,"13,051.6","12,798.7",https://www.fflogs.com/zone/rankings/29#boss=67&page=680,9:54
3,Big Dogs,Vera Dalamud,Machinist,"12,249.7","11,790.1",https://www.fflogs.com/zone/rankings/29#boss=67&page=682,9:54
3,Big Dogs,Alcinder Ganarslan,Dancer,"9,572.1","11,308.0",https://www.fflogs.com/zone/rankings/29#boss=67&page=678,9:54
3,Big Dogs,Pho Requiem,WhiteMage,"7,791.5","7,564.8",https://www.fflogs.com/zone/rankings/29#boss=67&page=679,9:54
3,Big Dogs,Hisoka Ophion,DarkKnight,"7,750.1","7,483.1",https://www.fflogs.com/zone/rankings/29#boss=67&page=681,9:54
3,Big Dogs,Ajanii Goldmane,Paladin,"7,316.0","7,108.6",https://www.fflogs.com/zone/rankings/29#boss=67&page=683,9:54
3,Big Dogs,Smol Keev,Scholar,"6,720.5","7,197.1",https://www.fflogs.com/zone/rankings/29#boss=67&page=645,9:54
3,Big Dogs,Limit Break,LimitBreak,974.0,974.0,https://www.fflogs.com/zone/rankings/29#boss=67&page=639,9:54
3,Light Elitist Society,Aeron Alastor,Monk,"16,606.5","14,480.8",https://www.fflogs.com/zone/rankings/29#boss=67&page=699,9:54
3,Light Elitist Society,Izelya Sardothien,Dragoon,"13,478.9","13,322.2",https://www.fflogs.com/zone/rankings/29#boss=67&page=6103,9:54
3,Light Elitist Society,Miss Fokko,RedMage,"12,008.6","12,306.5",https://www.fflogs.com/zone/rankings/29#boss=67&page=6101,9:54
3,Light Elitist Society,Alice Nightingale,Dancer,"11,234.1","12,492.4",https://www.fflogs.com/zone/rankings/29#boss=67&page=698,9:54
3,Light Elitist Society,Roxy Zoldyck,Gunbreaker,"8,366.5","7,667.7",https://www.fflogs.com/zone/rankings/29#boss=67&page=697,9:54
3,Light Elitist Society,Ryota Avius,Paladin,"7,310.3","6,888.9",https://www.fflogs.com/zone/rankings/29#boss=67&page=6100,9:54
3,Light Elitist Society,Lynessa Justalyne,Astrologian,"5,490.0","6,942.5",https://www.fflogs.com/zone/rankings/29#boss=67&page=696,9:54
3,Light Elitist Society,Rusoka Ulasirri,Scholar,"5,432.0","5,825.7",https://www.fflogs.com/zone/rankings/29#boss=67&page=6102,9:54
3,Delete 葉隠,Jinto Abel,Dragoon,"13,703.0","14,040.0",https://www.fflogs.com/zone/rankings/29#boss=67&page=610,9:54
3,Delete 葉隠,Rui'san Louis,Samurai,"13,290.1","12,879.1",https://www.fflogs.com/zone/rankings/29#boss=67&page=611,9:54
3,Delete 葉隠,Alpha Sui,Machinist,"12,299.7","11,923.2",https://www.fflogs.com/zone/rankings/29#boss=67&page=67,9:54
3,Delete 葉隠,Muu Yoru,RedMage,"11,585.6","12,025.1",https://www.fflogs.com/zone/rankings/29#boss=67&page=66,9:54
3,Delete 葉隠,Fran Lefanu,Paladin,"7,763.8","7,559.5",https://www.fflogs.com/zone/rankings/29#boss=67&page=63,9:54
3,Delete 葉隠,Vector Inc,WhiteMage,"7,343.2","7,210.2",https://www.fflogs.com/zone/rankings/29#boss=67&page=61,9:54
3,Delete 葉隠,Orville Heid,DarkKnight,"6,861.3","6,653.5",https://www.fflogs.com/zone/rankings/29#boss=67&page=65,9:54
3,Delete 葉隠,Cotatsu Seahorse,Scholar,"6,738.5","7,294.6",https://www.fflogs.com/zone/rankings/29#boss=67&page=64,9:54
3,Delete 葉隠,Limit Break,LimitBreak,280.3,280.3,https://www.fflogs.com/zone/rankings/29#boss=67&page=619,9:54
3,Certified Bruh Moment,Myra Castanea,Monk,"15,652.1","14,402.2",https://www.fflogs.com/zone/rankings/29#boss=67&page=69,9:54
3,Certified Bruh Moment,Eleuin Mirana,BlackMage,"13,440.2","13,130.4",https://www.fflogs.com/zone/rankings/29#boss=67&page=631,9:54
3,Certified Bruh Moment,Artoran Valfor,Bard,"12,255.7","12,363.1",https://www.fflogs.com/zone/rankings/29#boss=67&page=64,9:54
3,Certified Bruh Moment,Lif Harvestmann,Dancer,"9,384.4","11,122.9",https://www.fflogs.com/zone/rankings/29#boss=67&page=612,9:54
3,Certified Bruh Moment,Willielmus Fairclough,Paladin,"8,014.3","7,737.8",https://www.fflogs.com/zone/rankings/29#boss=67&page=61,9:54
3,Certified Bruh Moment,Blzter Kaein,DarkKnight,"7,529.2","7,277.9",https://www.fflogs.com/zone/rankings/29#boss=67&page=63,9:54
3,Certified Bruh Moment,Mihli Zhwan,WhiteMage,"6,960.4","6,791.9",https://www.fflogs.com/zone/rankings/29#boss=67&page=66,9:54
3,Certified Bruh Moment,Angelic Droid,Scholar,"6,619.3","7,029.5",https://www.fflogs.com/zone/rankings/29#boss=67&page=68,9:54
3,Brand New Song,Sen Puuki,Monk,"14,288.8","14,073.1",https://www.fflogs.com/zone/rankings/29#boss=67&page=6175,9:54
3,Brand New Song,Nek Matricaria,Dragoon,"13,616.3","13,710.5",https://www.fflogs.com/zone/rankings/29#boss=67&page=6177,9:54
3,Brand New Song,Citrus Aurantiifolia,RedMage,"11,734.4","12,081.4",https://www.fflogs.com/zone/rankings/29#boss=67&page=6359,9:54
3,Brand New Song,Prin Pinebay,Bard,"11,720.9","11,780.4",https://www.fflogs.com/zone/rankings/29#boss=67&page=6178,9:54
3,Brand New Song,Charlotte Biscotti,Paladin,"8,083.3","7,793.2",https://www.fflogs.com/zone/rankings/29#boss=67&page=6170,9:54
3,Brand New Song,Haman Nirvana,DarkKnight,"7,102.5","6,825.7",https://www.fflogs.com/zone/rankings/29#boss=67&page=6171,9:54
3,Brand New Song,Ayumi Lazward,WhiteMage,"6,335.5","6,273.1",https://www.fflogs.com/zone/rankings/29#boss=67&page=6173,9:54
3,Brand New Song,Yukkuri Rk,Scholar,"5,934.4","6,278.6",https://www.fflogs.com/zone/rankings/29#boss=67&page=636,9:54
3,Brand New Song,Limit Break,LimitBreak,929.1,929.1,https://www.fflogs.com/zone/rankings/29#boss=67&page=6190,9:54
3,7,Estelle Astralis,Dragoon,"13,143.7","13,498.6",https://www.fflogs.com/zone/rankings/29#boss=67&page=61,9:54
3,7,Neko Nyan,BlackMage,"13,023.2","12,870.6",https://www.fflogs.com/zone/rankings/29#boss=67&page=675,9:54
3,7,Irori Fhey,Monk,"12,985.4","13,040.9",https://www.fflogs.com/zone/rankings/29#boss=67&page=676,9:54
3,7,Poes Poems,Machinist,"11,961.5","11,703.0",https://www.fflogs.com/zone/rankings/29#boss=67&page=677,9:54
3,7,Washed Up,Paladin,"8,230.7","8,048.9",https://www.fflogs.com/zone/rankings/29#boss=67&page=671,9:54
3,7,Jolrael Wildheart,Gunbreaker,"7,532.0","7,279.4",https://www.fflogs.com/zone/rankings/29#boss=67&page=670,9:54
3,7,Wind-up Grimnir,WhiteMage,"7,508.4","7,365.9",https://www.fflogs.com/zone/rankings/29#boss=67&page=673,9:54
