층,팀 이름,유저 이름,직업,DPS,RDPS,DPS 관련 링크,시간
3,No More,Yuri Minyah,Monk,"14,093.8","14,020.4",https://www.fflogs.com/zone/rankings/29#boss=67&page=105,10:08
3,No More,Senna Belizaire,BlackMage,"13,158.0","12,841.1",https://www.fflogs.com/zone/rankings/29#boss=67&page=101,10:08
3,No More,Keshigomu Kosaki,Samurai,"12,950.2","12,692.1",https://www.fflogs.com/zone/rankings/29#boss=67&page=1011,10:08
3,No More,Jung Min,Dragoon,"11,293.1","11,611.5",https://www.fflogs.com/zone/rankings/29#boss=67&page=109,10:08
3,No More,Cold Blooded,Warrior,"7,556.9","7,395.7",https://www.fflogs.com/zone/rankings/29#boss=67&page=107,10:08
3,No More,David Anderson,WhiteMage,"7,454.0","7,341.9",https://www.fflogs.com/zone/rankings/29#boss=67&page=1012,10:08
3,No More,Ashika Hur'ai,Paladin,"6,356.9","6,221.0",https://www.fflogs.com/zone/rankings/29#boss=67&page=1010,10:08
3,No More,Stardust Magebot,Astrologian,"5,306.4","6,045.7",https://www.fflogs.com/zone/rankings/29#boss=67&page=104,10:08
3,ChiliZ,Seba Jun,Dragoon,"14,272.1","14,307.0",https://www.fflogs.com/zone/rankings/29#boss=67&page=105,10:08
3,ChiliZ,Theotrot Hametchel,Monk,"12,855.9","12,779.9",https://www.fflogs.com/zone/rankings/29#boss=67&page=108,10:08
3,ChiliZ,Adriel Aerostrike,Bard,"11,465.1","11,436.2",https://www.fflogs.com/zone/rankings/29#boss=67&page=104,10:08
3,ChiliZ,Aidan Chiura,RedMage,"10,964.7","11,420.5",https://www.fflogs.com/zone/rankings/29#boss=67&page=106,10:08
3,ChiliZ,Kee Okami,Paladin,"7,926.1","7,578.9",https://www.fflogs.com/zone/rankings/29#boss=67&page=101,10:08
3,ChiliZ,Cly Cakebread,Gunbreaker,"7,176.3","6,767.6",https://www.fflogs.com/zone/rankings/29#boss=67&page=103,10:08
3,ChiliZ,Keaira Yar,WhiteMage,"6,623.4","6,513.7",https://www.fflogs.com/zone/rankings/29#boss=67&page=107,10:08
3,ChiliZ,Galatea Fraiser,Scholar,"5,992.0","6,471.8",https://www.fflogs.com/zone/rankings/29#boss=67&page=109,10:08
3,ChiliZ,Limit Break,LimitBreak,878.5,878.5,https://www.fflogs.com/zone/rankings/29#boss=67&page=1020,10:08
3,-Don't Stop-,Katze Puruco,Monk,"14,495.3","14,325.7",https://www.fflogs.com/zone/rankings/29#boss=67&page=104,10:08
3,-Don't Stop-,Wild Geese,Dragoon,"13,140.5","13,407.6",https://www.fflogs.com/zone/rankings/29#boss=67&page=103,10:08
3,-Don't Stop-,Noob Techi,Summoner,"12,259.1","12,338.8",https://www.fflogs.com/zone/rankings/29#boss=67&page=107,10:08
3,-Don't Stop-,Kintoki Xrd,Bard,"11,894.2","12,128.5",https://www.fflogs.com/zone/rankings/29#boss=67&page=106,10:08
3,-Don't Stop-,Voltecker Pikachu,DarkKnight,"8,134.2","7,726.1",https://www.fflogs.com/zone/rankings/29#boss=67&page=101,10:08
3,-Don't Stop-,Nyai Lyric,Paladin,"6,841.8","6,601.2",https://www.fflogs.com/zone/rankings/29#boss=67&page=109,10:08
3,-Don't Stop-,Sukonbu Burger,Scholar,"6,146.4","6,539.3",https://www.fflogs.com/zone/rankings/29#boss=67&page=105,10:08
